school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑴,,"⑴　年間や，単元など内容や時間のまとまりを見通して，その中で育む資
質・能力の育成に向けて，児童の主体的・対話的で深い学びの実現を図る
ようにすること。その際，児童や学校，地域の実態等に応じて，児童が探
究的な見方・考え方を働かせ，教科等の枠を超えた横断的・総合的な学習
や児童の興味・関心等に基づく学習を行うなど創意工夫を生かした教育活
動の充実を図ること。",180
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑵,,"⑵　全体計画及び年間指導計画の作成に当たっては，学校における全教育活
動との関連の下に，目標及び内容，学習活動，指導方法や指導体制，学習
の評価の計画などを示すこと。",180
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑶,,"⑶　他教科等及び総合的な学習の時間で身に付けた資質・能力を相互に関
連付け，学習や生活において生かし，それらが総合的に働くようにするこ
と。その際，言語能力，情報活用能力など全ての学習の基盤となる資質・
能力を重視すること。",181
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑷,,"⑷　他教科等の目標及び内容との違いに留意しつつ，第１の目標並びに第２
の各学校において定める目標及び内容を踏まえた適切な学習活動を行うこ
と。",181
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑸,,"⑸　各学校における総合的な学習の時間の名称については，各学校において
適切に定めること。",181
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑹,,"⑹　障害のある児童などについては，学習活動を行う場合に生じる困難さに
応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",181
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,,,1,⑺,,"⑺　第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科など
との関連を考慮しながら，第３章特別の教科道徳の第２に示す内容につい
て，総合的な学習の時間の特質に応じて適切な指導をすること。",181
elementary,INTEGRATED_STUDIES,第３　指導計画の作成と内容の取扱い,3,指導計画の作成と内容の取扱い,2,,,２ 第２の内容の取扱いについては，次の事項に配慮するものとする。,181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑴,,"⑴ 第２の各学校において定める目標及び内容に基づき，児童の学習状況に
応じて教師が適切な指導を行うこと。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑵,,"⑵ 探究的な学習の過程においては，他者と協働して課題を解決しようとす
る学習活動や，言語により分析し，まとめたり表現したりするなどの学習
活動が行われるようにすること。その際，例えば，比較する，分類する，
関連付けるなどの考えるための技法が活用されるようにすること。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑶,,"⑶ 探究的な学習の過程においては，コンピュータや情報通信ネットワー
クなどを適切かつ効果的に活用して，情報を収集・整理・発信するなどの
学習活動が行われるよう工夫すること。その際，コンピュータで文字を入
力するなどの学習の基盤として必要となる情報手段の基本的な操作を習得
し，情報や情報手段を主体的に選択し活用できるよう配慮すること。 学習の",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑷,,"⑷ 自然体験やボランティア活動などの社会体験，ものづくり，生産活動な
どの体験活動，観察・実験，見学や調査，発表や討論などの学習活動を積
極的に取り入れること。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑸,,"⑸ 体験活動については，第１の目標並びに第２の各学校において定める目
標及び内容を踏まえ，探究的な学習の過程に適切に位置付けること。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑹,,"⑹ グループ学習や異年齢集団による学習などの多様な学習形態，地域の
人々の協力も得つつ，全教師が一体となって指導に当たるなどの指導体制
について工夫を行うこと。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑺,,"⑺ 学校図書館の活用，他の学校との連携，公民館，図書館，博物館等の社
会教育施設や社会教育関係団体等の各種団体との連携，地域の教材や学習
環境の積極的な活用などの工夫を行うこと。",181
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑻,,"⑻ 国際理解に関する学習を行う際には，探究的な学習に取り組むことを通
して，諸外国の生活や文化などを体験したり調査したりするなどの学習活
動が行われるようにすること。",182
elementary,INTEGRATED_STUDIES,,3,指導計画の作成と内容の取扱い,2,⑼,,"⑼ 情報に関する学習を行う際には，探究的な学習に取り組むことを通し
て，情報を収集・整理・発信したり，情報が日常生活や社会に与える影響
を考えたりするなどの学習活動が行われるようにすること。第１章総則の
第３の１の⑶のイに掲げるプログラミングを体験しながら論理的思考力を
身に付けるための学習活動を行う場合には，プログラミングを体験するこ
とが，探究的な学習の過程に適切に位置付くようにすること。",182
