school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ａ　物質・エネルギー, ⑷ 磁石の性質,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 理 科 （ア） 磁石に引き付けられる物と引き付けられない物があること。また， 磁石に近付けると磁石になる物があること。 （イ） 磁石の異極は引き合い，同極は退け合うこと。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ａ　物質・エネルギー, ⑷ 磁石の性質,イ,磁石を身の回りの物に近付けたときの様子について追究する中で，差 異点や共通点を基に，磁石の性質についての問題を見いだし，表現する こと。 ,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ａ　物質・エネルギー, ⑸ 電気の通り道,,電気の回路について，乾電池と豆電球などのつなぎ方と乾電池につない だ物の様子に着目して，電気を通すときと通さないときのつなぎ方を比較 しながら調べる活動を通して，次の事項を身に付けることができるよう指 導する。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ａ　物質・エネルギー, ⑸ 電気の通り道,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 電気を通すつなぎ方と通さないつなぎ方があること。 （イ） 電気を通す物と通さない物があること。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ａ　物質・エネルギー, ⑸ 電気の通り道,イ,乾電池と豆電球などのつなぎ方と乾電池につないだ物の様子について 追究する中で，差異点や共通点を基に，電気の回路についての問題を見 いだし，表現すること。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑴ 身の回りの生物 ,,身の回りの生物について，探したり育てたりする中で，それらの様子や 周辺の環境，成長の過程や体のつくりに着目して，それらを比較しながら 調べる活動を通して，次の事項を身に付けることができるよう指導する。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑴ 身の回りの生物 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 生物は，色，形，大きさなど，姿に違いがあること。また，周辺 の環境と関わって生きていること。 （イ） 昆虫の育ち方には一定の順序があること。また，成虫の体は頭，胸及び腹からできていること。 （ウ） 植物の育ち方には一定の順序があること。また，その体は根，茎 及び葉からできていること。,96
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑴ 身の回りの生物 ,イ,身の回りの生物の様子について追究する中で，差異点や共通点を基 に，身の回りの生物と環境との関わり，昆虫や植物の成長のきまりや体 のつくりについての問題を見いだし，表現すること。 ⑵ 太陽と地面の様子,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑵ 太陽と地面の様子,,太陽と地面の様子との関係について，日なたと日陰の様子に着目して， それらを比較しながら調べる活動を通して，次の事項を身に付けることが できるよう指導する。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑵ 太陽と地面の様子,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 日陰は太陽の光を遮るとでき，日陰の位置は太陽の位置の変化に よって変わること。 （イ） 地面は太陽によって暖められ，日なたと日陰では地面の暖かさや 湿り気に違いがあること。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,２ 内 容,Ｂ　生命・地球, ⑵ 太陽と地面の様子,イ,日なたと日陰の様子について追究する中で，差異点や共通点を基に， 太陽と地面の様子との関係についての問題を見いだし，表現すること。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-1,,⑴ 内容の「Ａ物質・エネルギー」の指導に当たっては，３種類以上のもの づくりを行うものとする。  ,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-2,,⑵ 内容の「Ａ物質・エネルギー」の⑷のアの（ア）については，磁石が物を 引き付ける力は，磁石と物の距離によって変わることにも触れること。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-3,,⑶ 内容の「Ｂ生命・地球」の⑴については，次のとおり取り扱うものとす る。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-3,ア,アの（イ）及び（ウ）については，飼育，栽培を通して行うこと。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-3,イ,アの（ウ）の「植物の育ち方」については，夏生一年生の双子葉植物を 扱うこと。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第３学年〕,３ 内容の取扱い,,-4,, ⑷ 内容の「Ｂ生命・地球」の⑵のアの（ア）の「太陽の位置の変化」につい ては，東から南，西へと変化することを取り扱うものとする。また，太陽 の位置を調べるときの方位は東，西，南，北を扱うものとする。,97
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,１ 目 標,,⑴ 物質・エネルギー ,,① 空気，水及び金属の性質，電流の働きについての理解を図り，観察，実 験などに関する基本的な技能を身に付けるようにする。 ② 空気，水及び金属の性質，電流の働きについて追究する中で，主に既習 の内容や生活経験を基に，根拠のある予想や仮説を発想する力を養う。  ③ 空気，水及び金属の性質，電流の働きについて追究する中で，主体的に 問題解決しようとする態度を養う。 ,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,１ 目 標,,⑵ 生命・地球,,① 人の体のつくりと運動，動物の活動や植物の成長と環境との関わり，雨 水の行方と地面の様子，気象現象，月や星についての理解を図り，観察， 実験などに関する基本的な技能を身に付けるようにする。 ② 人の体のつくりと運動，動物の活動や植物の成長と環境との関わり，雨 水の行方と地面の様子，気象現象，月や星について追究する中で，主に既 習の内容や生活経験を基に，根拠のある予想や仮説を発想する力を養う。 ③ 人の体のつくりと運動，動物の活動や植物の成長と環境との関わり，雨 水の行方と地面の様子，気象現象，月や星について追究する中で，生物を 愛護する態度や主体的に問題解決しようとする態度を養う。,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑴ 空気と水の性質 お,,空気と水の性質について，体積や圧し返す力の変化に着目して，それら お と圧す力とを関係付けて調べる活動を通して，次の事項を身に付けること ができるよう指導する。,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑴ 空気と水の性質 お,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 お お （ア） 閉じ込めた空気を圧すと，体積は小さくなるが，圧し返す力は大 きくなること。 お お （イ） 閉じ込めた空気は圧し縮められるが，水は圧し縮められないこと。,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑴ 空気と水の性質 お,イ,空気と水の性質について追究する中で，既習の内容や生活経験を基 お お に，空気と水の体積や圧し返す力の変化と圧す力との関係について，根 拠のある予想や仮説を発想し，表現すること。 ,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 金属，水，空気と温度,,金属，水及び空気の性質について，体積や状態の変化，熱の伝わり方に 着目して，それらと温度の変化とを関係付けて調べる活動を通して，次の 事項を身に付けることができるよう指導する。,98
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 金属，水，空気と温度,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 金属，水及び空気は，温めたり冷やしたりすると，それらの体積 が変わるが，その程度には違いがあること。 理 科 （イ） 金属は熱せられた部分から順に温まるが，水や空気は熱せられた 部分が移動して全体が温まること。 （ウ） 水は，温度によって水蒸気や氷に変わること。また，水が氷にな ると体積が増えること。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 金属，水，空気と温度,イ,金属，水及び空気の性質について追究する中で，既習の内容や生活経 験を基に，金属，水及び空気の温度を変化させたときの体積や状態の変 化，熱の伝わり方について，根拠のある予想や仮説を発想し，表現する こと。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流の働き ,,電流の働きについて，電流の大きさや向きと乾電池につないだ物の様子 に着目して，それらを関係付けて調べる活動を通して，次の事項を身に付 けることができるよう指導する。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流の働き ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 乾電池の数やつなぎ方を変えると，電流の大きさや向きが変わり， 豆電球の明るさやモーターの回り方が変わること。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流の働き ,イ,電流の働きについて追究する中で，既習の内容や生活経験を基に，電 流の大きさや向きと乾電池につないだ物の様子との関係について，根拠 のある予想や仮説を発想し，表現すること。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑴ 人の体のつくりと運動 ,,人や他の動物について，骨や筋肉のつくりと働きに着目して，それらを 関係付けて調べる活動を通して，次の事項を身に付けることができるよう 指導する。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑴ 人の体のつくりと運動 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 人の体には骨と筋肉があること。 （イ） 人が体を動かすことができるのは，骨，筋肉の働きによること。,99
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑴ 人の体のつくりと運動 ,イ,人や他の動物について追究する中で，既習の内容や生活経験を基に， 人や他の動物の骨や筋肉のつくりと働きについて，根拠のある予想や仮 説を発想し，表現すること。身近な動物や植物について，探したり育てたりする中で，動物の活動や 植物の成長と季節の変化に着目して，それらを関係付けて調べる活動を通 して，次の事項を身に付けることができるよう指導する。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑵ 季節と生物 ,,身近な動物や植物について，探したり育てたりする中で，動物の活動や 植物の成長と季節の変化に着目して，それらを関係付けて調べる活動を通 して，次の事項を身に付けることができるよう指導する。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑵ 季節と生物 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 動物の活動は，暖かい季節，寒い季節などによって違いがあるこ と。 （イ） 植物の成長は，暖かい季節，寒い季節などによって違いがあるこ と。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑵ 季節と生物 ,イ,身近な動物や植物について追究する中で，既習の内容や生活経験を基 に，季節ごとの動物の活動や植物の成長の変化について，根拠のある予 想や仮説を発想し，表現すること。 ,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑶ 雨水の行方と地面の様子,,雨水の行方と地面の様子について，流れ方やしみ込み方に着目して，そ れらと地面の傾きや土の粒の大きさとを関係付けて調べる活動を通して， 次の事項を身に付けることができるよう指導する。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑶ 雨水の行方と地面の様子,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 水は，高い場所から低い場所へと流れて集まること。 （イ） 水のしみ込み方は，土の粒の大きさによって違いがあること。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑶ 雨水の行方と地面の様子,イ,雨水の行方と地面の様子について追究する中で，既習の内容や生活経 験を基に，雨水の流れ方やしみ込み方と地面の傾きや土の粒の大きさと の関係について，根拠のある予想や仮説を発想し，表現すること。 ,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑷ 天気の様子 ,,天気や自然界の水の様子について，気温や水の行方に着目して，それら と天気の様子や水の状態変化とを関係付けて調べる活動を通して，次の事 項を身に付けることができるよう指導する。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑷ 天気の様子 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 天気によって１日の気温の変化の仕方に違いがあること。 （イ） 水は，水面や地面などから蒸発し，水蒸気になって空気中に含まれていくこと。また，空気中の水蒸気は，結露して再び水になって現 れることがあること。,100
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 ,⑷ 天気の様子 ,イ,天気や自然界の水の様子について追究する中で，既習の内容や生活経 験を基に，天気の様子や水の状態変化と気温や水の行方との関係につい て，根拠のある予想や仮説を発想し，表現すること。 ,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑸ 月と星,,月や星の特徴について，位置の変化や時間の経過に着目して，それらを 理 科 関係付けて調べる活動を通して，次の事項を身に付けることができるよう 指導する。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑸ 月と星,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 月は日によって形が変わって見え，１日のうちでも時刻によって 位置が変わること。 （イ） 空には，明るさや色の違う星があること。 （ウ） 星の集まりは，１日のうちでも時刻によって，並び方は変わらな いが，位置が変わること。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,２ 内 容,Ｂ生命・地球 , ⑸ 月と星,イ,月や星の特徴について追究する中で，既習の内容や生活経験を基に， 月や星の位置の変化と時間の経過との関係について，根拠のある予想や 仮説を発想し，表現すること。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,３ 内容の取扱い,,,,⑴ 内容の「Ａ物質・エネルギー」の⑶のアの（ア）については，直列つなぎ と並列つなぎを扱うものとする。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,３ 内容の取扱い,,,, ⑵ 内容の「Ａ物質・エネルギー」の指導に当たっては，２種類以上のもの づくりを行うものとする。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,３ 内容の取扱い,,,, ⑶ 内容の「Ｂ生命・地球」の⑴のアの（イ）については，関節の働きを扱う ものとする。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第４学年〕,３ 内容の取扱い,,,, ⑷ 内容の「Ｂ生命・地球」の⑵については，１年を通じて動物の活動や植 物の成長をそれぞれ２種類以上観察するものとする。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,１ 目 標,,⑴ 物質・エネルギー,, ① 物の溶け方，振り子の運動，電流がつくる磁力についての理解を図り， 観察，実験などに関する基本的な技能を身に付けるようにする。② 物の溶け方，振り子の運動，電流がつくる磁力について追究する中で， 主に予想や仮説を基に，解決の方法を発想する力を養う。 ③ 物の溶け方，振り子の運動，電流がつくる磁力について追究する中で， 主体的に問題解決しようとする態度を養う。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,１ 目 標,, ⑵ 生命・地球,, ① 生命の連続性，流れる水の働き，気象現象の規則性についての理解を図 り，観察，実験などに関する基本的な技能を身に付けるようにする。 理 科 ② 生命の連続性，流れる水の働き，気象現象の規則性について追究する中 で，主に予想や仮説を基に，解決の方法を発想する力を養う。 ③ 生命の連続性，流れる水の働き，気象現象の規則性について追究する中 で，生命を尊重する態度や主体的に問題解決しようとする態度を養う。,101
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑴ 物の溶け方 ,,物の溶け方について，溶ける量や様子に着目して，水の温度や量などの 条件を制御しながら調べる活動を通して，次の事項を身に付けることがで きるよう指導する。,102
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑴ 物の溶け方 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 物が水に溶けても，水と物とを合わせた重さは変わらないこと。 （イ） 物が水に溶ける量には，限度があること。 （ウ） 物が水に溶ける量は水の温度や量，溶ける物によって違うこと。 また，この性質を利用して，溶けている物を取り出すことができるこ と。,102
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑴ 物の溶け方 ,イ,物の溶け方について追究する中で，物の溶け方の規則性についての予 想や仮説を基に，解決の方法を発想し，表現すること。 ,102
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 振り子の運動 ,,振り子の運動の規則性について，振り子が１往復する時間に着目して， おもりの重さや振り子の長さなどの条件を制御しながら調べる活動を通し て，次の事項を身に付けることができるよう指導する。,102
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 振り子の運動 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 振り子が１往復する時間は，おもりの重さなどによっては変わら ないが，振り子の長さによって変わること。,102
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー,⑵ 振り子の運動 ,イ,振り子の運動の規則性について追究する中で，振り子が１往復する時 間に関係する条件についての予想や仮説を基に，解決の方法を発想し， 表現すること。 ,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流がつくる磁力,,電流がつくる磁力について，電流の大きさや向き，コイルの巻数などに 着目して，それらの条件を制御しながら調べる活動を通して，次の事項を 身に付けることができるよう指導する。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流がつくる磁力,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 電流の流れているコイルは，鉄心を磁化する働きがあり，電流の 向きが変わると，電磁石の極も変わること。 （イ） 電磁石の強さは，電流の大きさや導線の巻数によって変わること。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ａ物質・エネルギー, ⑶ 電流がつくる磁力,イ,電流がつくる磁力について追究する中で，電流がつくる磁力の強さに 関係する条件についての予想や仮説を基に，解決の方法を発想し，表現 すること。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑴ 植物の発芽，成長，結実 ,,植物の育ち方について，発芽，成長及び結実の様子に着目して，それら に関わる条件を制御しながら調べる活動を通して，次の事項を身に付ける ことができるよう指導する。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑴ 植物の発芽，成長，結実 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 植物は，種子の中の養分を基にして発芽すること。 （イ） 植物の発芽には，水，空気及び温度が関係していること。 （ウ） 植物の成長には，日光や肥料などが関係していること。 （エ） 花にはおしべやめしべなどがあり，花粉がめしべの先に付くとめ しべのもとが実になり，実の中に種子ができること。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑴ 植物の発芽，成長，結実 ,イ,植物の育ち方について追究する中で，植物の発芽，成長及び結実とそ れらに関わる条件についての予想や仮説を基に，解決の方法を発想し， 表現すること。 ,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑵ 動物の誕生 ,,動物の発生や成長について，魚を育てたり人の発生についての資料を活 用したりする中で，卵や胎児の様子に着目して，時間の経過と関係付けて 調べる活動を通して，次の事項を身に付けることができるよう指導する。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑵ 動物の誕生 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付けること。 （ア） 魚には雌雄があり，生まれた卵は日がたつにつれて中の様子が変 化してかえること。 （イ） 人は，母体内で成長して生まれること。,103
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑵ 動物の誕生 ,イ,動物の発生や成長について追究する中で，動物の発生や成長の様子 と経過についての予想や仮説を基に，解決の方法を発想し，表現するこ と。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑶ 流れる水の働きと土地の変化 ,,流れる水の働きと土地の変化について，水の速さや量に着目して，それ らの条件を制御しながら調べる活動を通して，次の事項を身に付けること ができるよう指導する。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑶ 流れる水の働きと土地の変化 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 流れる水には，土地を侵食したり，石や土などを運搬したり堆積 させたりする働きがあること。 （イ） 川の上流と下流によって，川原の石の大きさや形に違いがあるこ と。 （ウ） 雨の降り方によって，流れる水の速さや量は変わり，増水により 土地の様子が大きく変化する場合があること。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球,⑶ 流れる水の働きと土地の変化 ,イ,流れる水の働きについて追究する中で，流れる水の働きと土地の変化 との関係についての予想や仮説を基に，解決の方法を発想し，表現する こと。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑷ 天気の変化 ,,天気の変化の仕方について，雲の様子を観測したり，映像などの気象情 報を活用したりする中で，雲の量や動きに着目して，それらと天気の変化 とを関係付けて調べる活動を通して，次の事項を身に付けることができる よう指導する。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑷ 天気の変化 ,ア,次のことを理解するとともに，観察，実験などに関する技能を身に付 けること。 （ア） 天気の変化は，雲の量や動きと関係があること。 （イ） 天気の変化は，映像などの気象情報を用いて予想できること。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,２ 内 容,Ｂ生命・地球, ⑷ 天気の変化 ,イ,天気の変化の仕方について追究する中で，天気の変化の仕方と雲の量 や動きとの関係についての予想や仮説を基に，解決の方法を発想し，表 現すること。,104
elementary,SCIENCE,第２ 各学年の目標及び内容,〔第５学年〕,３ 内容の取扱い,,-1,,⑴ 内容の「Ａ物質・エネルギー」の指導に当たっては，２種類以上のもの づくりを行うものとする。 ,105
