school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｂ　器械・器具を使っての運動遊び,⑶,,"⑶　運動遊びに進んで取り組み，順番やきまりを守り誰とでも仲よく運動を
したり，場や器械・器具の安全に気を付けたりすること。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,,,"走・跳の運動遊びについて，次の事項を身に付けることができるよう指導
する。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,⑴,,"⑴　次の運動遊びの楽しさに触れ，その行い方を知るとともに，その動きを
身に付けること。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,⑴,ア,"ア　走の運動遊びでは，いろいろな方向に走ったり，低い障害物を走り越
えたりすること。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,⑴,イ,"イ　跳の運動遊びでは，前方や上方に跳んだり，連続して跳んだりするこ
と。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,⑵,,"⑵　走ったり跳んだりする簡単な遊び方を工夫するとともに，考えたことを
友達に伝えること。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｃ　走・跳の運動遊び,⑶,,"⑶　運動遊びに進んで取り組み，順番やきまりを守り誰とでも仲よく運動を
したり，勝敗を受け入れたり，場の安全に気を付けたりすること。",143
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,,,水遊びについて，次の事項を身に付けることができるよう指導する。,144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,⑴,,"⑴　次の運動遊びの楽しさに触れ，その行い方を知るとともに，その動きを
身に付けること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,⑴,ア,"ア　水の中を移動する運動遊びでは，水につかって歩いたり走ったりする
こと。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,⑴,イ,"イ　もぐる・浮く運動遊びでは，息を止めたり吐いたりしながら，水にも
ぐったり浮いたりすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,⑵,,"⑵　水の中を移動したり，もぐったり浮いたりする簡単な遊び方を工夫する
とともに，考えたことを友達に伝えること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｄ　水遊び,⑶,,"⑶　運動遊びに進んで取り組み，順番やきまりを守り誰とでも仲よく運動を
したり，水遊びの心得を守って安全に気を付けたりすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,,,ゲームについて，次の事項を身に付けることができるよう指導する。,144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,⑴,,"⑴　次の運動遊びの楽しさに触れ，その行い方を知るとともに，易しいゲー
ムをすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,⑴,ア,"ア　ボールゲームでは，簡単なボール操作と攻めや守りの動きによって，
易しいゲームをすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,⑴,イ,"イ　鬼遊びでは，一定の区域で，逃げる，追いかける，陣地を取り合うな
どをすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,⑵,,"⑵　簡単な規則を工夫したり，攻め方を選んだりするとともに，考えたこと
を友達に伝えること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｅ　ゲーム,⑶,,"⑶　運動遊びに進んで取り組み，規則を守り誰とでも仲よく運動をしたり，
勝敗を受け入れたり，場や用具の安全に気を付けたりすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,,,"表現リズム遊びについて，次の事項を身に付けることができるよう指導す
る。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,⑴,,"⑴　次の運動遊びの楽しさに触れ，その行い方を知るとともに，題材になり
きったりリズムに乗ったりして踊ること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,⑴,ア,ア　表現遊びでは，身近な題材の特徴を捉え，全身で踊ること。,144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,⑴,イ,イ　リズム遊びでは，軽快なリズムに乗って踊ること。,144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,⑵,,"⑵　身近な題材の特徴を捉えて踊ったり，軽快なリズムに乗って踊ったりす
る簡単な踊り方を工夫するとともに，考えたことを友達に伝えること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｆ　表現リズム遊び,⑶,,"⑶　運動遊びに進んで取り組み，誰とでも仲よく踊ったり，場の安全に気を
付けたりすること。",144
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑴,,"⑴ 内容の「Ａ体つくりの運動遊び」については，２学年間にわたって指導
するものとする。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑵,,"⑵ 内容の「Ｃ走・跳の運動遊び」については，児童の実態に応じて投の運
動遊びを加えて指導することができる。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑶,,"⑶ 内容の「Ｆ表現リズム遊び」の⑴のイについては，簡単なフォークダン
スを含めて指導することができる。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑷,,"⑷ 学校や地域の実態に応じて歌や運動を伴う伝承遊び及び自然の中での運
動遊びを加えて指導することができる。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑸,,"⑸ 各領域の各内容については，運動と健康が関わっていることについての
具体的な考えがもてるよう指導すること。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑴,,"⑴　各種の運動の楽しさや喜びに触れ，その行い方及び健康で安全な生活や
体の発育・発達について理解するとともに，基本的な動きや技能を身に付
けるようにする。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑵,,"⑵　自己の運動や身近な生活における健康の課題を見付け，その解決のため
の方法や活動を工夫するとともに，考えたことを他者に伝える力を養う。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑶,,"⑶　各種の運動に進んで取り組み，きまりを守り誰とでも仲よく運動をした
り，友達の考えを認めたり，場や用具の安全に留意したりし，最後まで努
力して運動をする態度を養う。また，健康の大切さに気付き，自己の健康
の保持増進に進んで取り組む態度を養う。　",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,,,"体つくり運動について，次の事項を身に付けることができるよう指導す
る。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，体を動か
す心地よさを味わったり，基本的な動きを身に付けたりすること。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,⑴,ア,"ア　体ほぐしの運動では，手軽な運動を行い，心と体の変化に気付いた
り，みんなで関わり合ったりすること。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,⑴,イ,"イ　多様な動きをつくる運動では，体のバランスをとる動き，体を移動す
る動き，用具を操作する動き，力試しの動きをし，それらを組み合わせ
ること。",145
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,⑵,,"⑵　自己の課題を見付け，その解決のための活動を工夫するとともに，考え
たことを友達に伝えること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　体つくり運動,⑶,,"⑶　運動に進んで取り組み，きまりを守り誰とでも仲よく運動をしたり，友
達の考えを認めたり，場や用具の安全に気を付けたりすること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,,,器械運動について，次の事項を身に付けることができるよう指導する。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，その技を
身に付けること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑴,ア,ア　マット運動では，回転系や巧技系の基本的な技をすること。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑴,イ,イ　鉄棒運動では，支持系の基本的な技をすること。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑴,ウ,ウ　跳び箱運動では，切り返し系や回転系の基本的な技をすること。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑵,,"⑵　自己の能力に適した課題を見付け，技ができるようになるための活動を
工夫するとともに，考えたことを友達に伝えること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　器械運動,⑶,,"⑶　運動に進んで取り組み，きまりを守り誰とでも仲よく運動をしたり，友
達の考えを認めたり，場や器械・器具の安全に気を付けたりすること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,,,"走・跳の運動について，次の事項を身に付けることができるよう指導す
る。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，その動き
を身に付けること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑴,ア,"ア　かけっこ・リレーでは，調子よく走ったりバトンの受渡しをしたりす
ること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑴,イ,イ　小型ハードル走では，小型ハードルを調子よく走り越えること。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑴,ウ,ウ　幅跳びでは，短い助走から踏み切って跳ぶこと,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑴,エ,エ　高跳びでは，短い助走から踏み切って跳ぶこと。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑵,,"⑵　自己の能力に適した課題を見付け，動きを身に付けるための活動や競争
の仕方を工夫するとともに，考えたことを友達に伝えること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｃ　走・跳の運動,⑶,,"⑶　運動に進んで取り組み，きまりを守り誰とでも仲よく運動をしたり，勝
敗を受け入れたり，友達の考えを認めたり，場や用具の安全に気を付けた
りすること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,,,水泳運動について，次の事項を身に付けることができるよう指導する。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，その動き
を身に付けること。",146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,⑴,ア,ア　浮いて進む運動では，け伸びや初歩的な泳ぎをすること。,146
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,⑴,イ,イ　もぐる・浮く運動では，息を止めたり吐いたりしながら，いろいろな,147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,⑵,,"⑵　自己の能力に適した課題を見付け，水の中での動きを身に付けるための
活動を工夫するとともに，考えたことを友達に伝えること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｄ　水泳運動,⑶,,"⑶　運動に進んで取り組み，きまりを守り誰とでも仲よく運動をしたり，友
達の考えを認めたり，水泳運動の心得を守って安全に気を付けたりするこ
と。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,,,ゲームについて，次の事項を身に付けることができるよう指導する。,147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，易しい
ゲームをすること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑴,ア,"ア　ゴール型ゲームでは，基本的なボール操作とボールを持たないときの
動きによって，易しいゲームをすること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑴,イ,"イ　ネット型ゲームでは，基本的なボール操作とボールを操作できる位置
に体を移動する動きによって，易しいゲームをすること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑴,ウ,"ウ　ベースボール型ゲームでは，蹴る，打つ，捕る，投げるなどのボール
操作と得点をとったり防いだりする動きによって，易しいゲームをする
こと。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑵,,"⑵　規則を工夫したり，ゲームの型に応じた簡単な作戦を選んだりするとと
もに，考えたことを友達に伝えること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｅ　ゲーム,⑶,,"⑶　運動に進んで取り組み，規則を守り誰とでも仲よく運動をしたり，勝敗
を受け入れたり，友達の考えを認めたり，場や用具の安全に気を付けたり
すること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,,,表現運動について，次の事項を身に付けることができるよう指導する。,147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,⑴,,"⑴　次の運動の楽しさや喜びに触れ，その行い方を知るとともに，表したい
感じを表現したりリズムに乗ったりして踊ること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,⑴,ア,"ア　表現では，身近な生活などの題材からその主な特徴を捉え，表したい
感じをひと流れの動きで踊ること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,⑴,イ,イ　リズムダンスでは，軽快なリズムに乗って全身で踊ること。,147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,⑵,,"⑵　自己の能力に適した課題を見付け，題材やリズムの特徴を捉えた踊り方
や交流の仕方を工夫するとともに，考えたことを友達に伝えること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｆ　表現運動,⑶,,"⑶　運動に進んで取り組み，誰とでも仲よく踊ったり，友達の動きや考えを
認めたり，場の安全に気を付けたりすること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑴,,"⑴　健康な生活について，課題を見付け，その解決を目指した活動を通し
て，次の事項を身に付けることができるよう指導する。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑴,ア,"ア　健康な生活について理解すること。
（ア）　心や体の調子がよいなどの健康の状態は，主体の要因や周囲の環
境の要因が関わっていること。
（イ）　毎日を健康に過ごすには，運動，食事，休養及び睡眠の調和のと
れた生活を続けること，また，体の清潔を保つことなどが必要である
こと。
（ウ）　毎日を健康に過ごすには，明るさの調節，換気などの生活環境を
整えることなどが必要であること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑴,イ,"イ　健康な生活について課題を見付け，その解決に向けて考え，それを表
現すること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑵,,"⑵　体の発育・発達について，課題を見付け，その解決を目指した活動を通
して，次の事項を身に付けることができるよう指導する。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑵,ア,"ア　体の発育・発達について理解すること。
（ア）　体は，年齢に伴って変化すること。また，体の発育・発達には，
個人差があること。
（イ）　体は，思春期になると次第に大人の体に近づき，体つきが変わっ
たり，初経，精通などが起こったりすること。また，異性への関心が
芽生えること。
（ウ）　体をよりよく発育・発達させるには，適切な運動，食事，休養及
び睡眠が必要であること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｇ　保健,⑵,イ,"イ　体がよりよく発育・発達するために，課題を見付け，その解決に向け
て考え，それを表現すること。",147
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑴,,⑴ 内容の「Ａ体つくり運動」については，２学年間にわたって指導するも,148
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑵,,"⑵ 内容の「Ｃ走・跳の運動」については，児童の実態に応じて投の運動を
加えて指導することができる。",148
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑶,,"⑶ 内容の「Ｅゲーム」の⑴のアについては，味方チームと相手チームが入
り交じって得点を取り合うゲーム及び陣地を取り合うゲームを取り扱うも",148
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑷,,"⑷ 内容の「Ｆ表現運動」の⑴については，学校や地域の実態に応じて
フォークダンスを加えて指導することができる。",148
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑸,,⑸ 内容の「Ｇ保健」については，⑴を第３学年，⑵を第４学年で指導する,149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑹,,"⑹ 内容の「Ｇ保健」の⑴については，学校でも，健康診断や学校給食など
様々な活動が行われていることについて触れるものとする。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑺,,"⑺ 内容の「Ｇ保健」の⑵については，自分と他の人では発育・発達などに
違いがあることに気付き，それらを肯定的に受け止めることが大切である
ことについて触れるものとする。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３ 内容の取扱い,,⑻,,"⑻ 各領域の各内容については，運動と健康が密接に関連していることにつ
いての具体的な考えがもてるよう指導すること。
",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑴,,"⑴ 各種の運動の楽しさや喜びを味わい，その行い方及び心の健康やけがの
防止，病気の予防について理解するとともに，各種の運動の特性に応じた
基本的な技能及び健康で安全な生活を営むための技能を身に付けるように",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑵,,"⑵ 自己やグループの運動の課題や身近な健康に関わる課題を見付け，その
解決のための方法や活動を工夫するとともに，自己や仲間の考えたことを
他者に伝える力を養う。",149
elementary,PHYSICAL_EDUCATION,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑶,,"⑶ 各種の運動に積極的に取り組み，約束を守り助け合って運動をしたり，
仲間の考えや取組を認めたり，場や用具の安全に留意したりし，自己の最
善を尽くして運動をする態度を養う。また，健康・安全の大切さに気付
き，自己の健康の保持増進や回復に進んで取り組む態度を養う。",149
