school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ａ　表　現,⑶,ウ,"ウ 発想を生かした表現や，思いに合った表現をするために必要な次の（ア）
及び（イ）の技能を身に付けること。
（ア） 設定した条件に基づいて，即興的に音を選んだりつなげたりして
（イ） 音楽の仕組みを用いて，簡単な音楽をつくる技能",117
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｂ　鑑　賞,⑴,,⑴ 鑑賞の活動を通して，次の事項を身に付けることができるよう指導す,117
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｂ　鑑　賞,⑴,ア,"ア 鑑賞についての知識を得たり生かしたりしながら，曲や演奏の楽しさ
を見いだし，曲全体を味わって聴くこと。",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,Ｂ　鑑　賞,⑴,イ,イ 曲想と音楽の構造との関わりについて気付くこと。,118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,〔共通事項〕,⑴,,"⑴ 「Ａ表現」及び「Ｂ鑑賞」の指導を通して，次の事項を身に付けること
ができるよう指導する。",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,〔共通事項〕,⑴,ア,"ア 音楽を形づくっている要素を聴き取り，それらの働きが生み出すよさ
や面白さ，美しさを感じ取りながら，聴き取ったことと感じ取ったこと
との関わりについて考えること。",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,２　内　容,〔共通事項〕,⑴,イ,"イ 音楽を形づくっている要素及びそれらに関わる身近な音符，休符，記
号や用語について，音楽における働きと関わらせて理解すること。",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑴,,⑴ 歌唱教材は次に示すものを取り扱う。,118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑴,ア,"ア 主となる歌唱教材については，各学年ともイの共通教材を含めて，斉
唱及び輪唱で歌う曲
はやしりゅうは いのうえたけし
「うみ」 （文部省唱歌）林 柳 波作詞 井上武士作曲
「かたつむり」 （文部省唱歌）
たかのたつゆき おかのていいち
「日のまる」 （文部省唱歌）高野辰之作詞 岡野貞一作曲
「ひらいたひらいた」 （わらべうた）
はやしりゅうは しもふさかんいち
「かくれんぼ」 （文部省唱歌）林 柳 波作詞 下総皖一作曲
たかのたつゆき おかのていいち
「春がきた」 （文部省唱歌）高野辰之作詞 岡野貞一作曲
「虫のこえ」 （文部省唱歌）
なかむらうこう くさかわしん
「夕やけこやけ」 中村雨紅作詞 草川信作曲",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑵,,"⑵ 主となる器楽教材については，既習の歌唱教材を含め，主旋律に簡単な
リズム伴奏や低声部などを加えた曲を取り扱う。",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑶,,⑶ 鑑賞教材は次に示すものを取り扱う。,118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑶,ア,"ア 我が国及び諸外国のわらべうたや遊びうた，行進曲や踊りの音楽など
体を動かすことの快さを感じ取りやすい音楽，日常の生活に関連して情
景を思い浮かべやすい音楽など，いろいろな種類の曲",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑶,イ,イ 音楽を形づくっている要素の働きを感じ取りやすく，親しみやすい曲,118
elementary,MUSIC,第２　各学年の目標及び内容,〔第１学年及び第２学年〕,３ 内容の取扱い,,⑶,ウ,"ウ 楽器の音色や人の声の特徴を捉えやすく親しみやすい，いろいろな演
奏形態による曲",118
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑴,,"⑴ 曲想と音楽の構造などとの関わりについて気付くとともに，表したい音
楽表現をするために必要な歌唱，器楽，音楽づくりの技能を身に付けるよ",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑵,,"⑵ 音楽表現を考えて表現に対する思いや意図をもつことや，曲や演奏のよ
さなどを見いだしながら音楽を味わって聴くことができるようにする。",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,１　目　標,,⑶,,"⑶ 進んで音楽に関わり，協働して音楽活動をする楽しさを感じながら，
様々な音楽に親しむとともに，音楽経験を生かして生活を明るく潤いのあ
るものにしようとする態度を養う。",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑴,,⑴ 歌唱の活動を通して，次の事項を身に付けることができるよう指導す,119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑴,ア,"ア 歌唱表現についての知識や技能を得たり生かしたりしながら，曲の特
徴を捉えた表現を工夫し，どのように歌うかについて思いや意図をもつ",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑴,イ,イ 曲想と音楽の構造や歌詞の内容との関わりについて気付くこと。,119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑴,ウ,"ウ 思いや意図に合った表現をするために必要な次の（ア）から（ウ）までの技
能を身に付けること。
（ア） 範唱を聴いたり，ハ長調の楽譜を見たりして歌う技能
（イ） 呼吸及び発音の仕方に気を付けて，自然で無理のない歌い方で歌
（ウ） 互いの歌声や副次的な旋律，伴奏を聴いて，声を合わせて歌う技",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑵,,⑵ 器楽の活動を通して，次の事項を身に付けることができるよう指導す,119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑵,ア,"ア 器楽表現についての知識や技能を得たり生かしたりしながら，曲の特
徴を捉えた表現を工夫し，どのように演奏するかについて思いや意図を",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑵,イ,"イ 次の（ア）及び（イ）について気付くこと。
（ア） 曲想と音楽の構造との関わり
（イ） 楽器の音色や響きと演奏の仕方との関わり",119
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑵,ウ,"ウ 思いや意図に合った表現をするために必要な次の（ア）から（ウ）までの技
能を身に付けること。
（ア） 範奏を聴いたり，ハ長調の楽譜を見たりして演奏する技能
（イ） 音色や響きに気を付けて，旋律楽器及び打楽器を演奏する技能
（ウ） 互いの楽器の音や副次的な旋律，伴奏を聴いて，音を合わせて演",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑶,,⑶ 音楽づくりの活動を通して，次の事項を身に付けることができるよう指,120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑶,ア,"ア 音楽づくりについての知識や技能を得たり生かしたりしながら，次の
（ア）及び（イ）をできるようにすること。
（ア） 即興的に表現することを通して，音楽づくりの発想を得ること。
（イ） 音を音楽へと構成することを通して，どのようにまとまりを意識
した音楽をつくるかについて思いや意図をもつこと。",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑶,イ,"イ 次の（ア）及び（イ）について，それらが生み出すよさや面白さなどと関わ
らせて気付くこと。
（ア） いろいろな音の響きやそれらの組合せの特徴
（イ） 音やフレーズのつなげ方や重ね方の特徴",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ａ　表　現,⑶,ウ,"ウ 発想を生かした表現や，思いや意図に合った表現をするために必要な
次の（ア）及び（イ）の技能を身に付けること。
（ア） 設定した条件に基づいて，即興的に音を選択したり組み合わせた
りして表現する技能
（イ） 音楽の仕組みを用いて，音楽をつくる技能",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　鑑　賞,⑴,,⑴ 鑑賞の活動を通して，次の事項を身に付けることができるよう指導す,120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　鑑　賞,⑴,ア,"ア 鑑賞についての知識を得たり生かしたりしながら，曲や演奏のよさな
どを見いだし，曲全体を味わって聴くこと。",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,Ｂ　鑑　賞,⑴,イ,イ 曲想及びその変化と，音楽の構造との関わりについて気付くこと。,120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,〔共通事項〕,⑴,,"⑴ 「Ａ表現」及び「Ｂ鑑賞」の指導を通して，次の事項を身に付けること
ができるよう指導する。",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,〔共通事項〕,⑴,ア,"ア 音楽を形づくっている要素を聴き取り，それらの働きが生み出すよさ
や面白さ，美しさを感じ取りながら，聴き取ったことと感じ取ったこと
との関わりについて考えること。",120
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,２　内　容,〔共通事項〕,⑴,イ,"イ 音楽を形づくっている要素及びそれらに関わる音符，休符，記号や用
語について，音楽における働きと関わらせて理解すること。",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑴,,⑴ 歌唱教材は次に示すものを取り扱う。,121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑴,ア,"ア 主となる歌唱教材については，各学年ともイの共通教材を含めて，斉
唱及び簡単な合唱で歌う曲
「うさぎ」 （日本古謡）
「茶つみ」 （文部省唱歌）
たかのたつゆき おかのていいち
「春の小川」 （文部省唱歌）高野辰之作詞 岡野貞一作曲
「ふじ山」 （文部省唱歌）巌谷小波作詞
「さくらさくら」 （日本古謡）
くずはら やなだただし
「とんび」 葛原しげる作詞 梁田貞作曲
「まきばの朝」 （文部省唱歌）船橋栄吉作曲
たかのたつゆき おかのていいち
「もみじ」 （文部省唱歌）高野辰之作詞 岡野貞一作曲",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑵,,"⑵ 主となる器楽教材については，既習の歌唱教材を含め，簡単な重奏や合
奏などの曲を取り扱う。",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑶,,⑶ 鑑賞教材は次に示すものを取り扱う。,121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑶,ア,"ア 和楽器の音楽を含めた我が国の音楽，郷土の音楽，諸外国に伝わる民
謡など生活との関わりを捉えやすい音楽，劇の音楽，人々に長く親しま
れている音楽など，いろいろな種類の曲",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑶,イ,イ 音楽を形づくっている要素の働きを感じ取りやすく，聴く楽しさを得,121
elementary,MUSIC,第２　各学年の目標及び内容,〔第３学年及び第４学年〕,３　内容の取扱い,３ 内容の取扱い,⑶,ウ,"ウ 楽器や人の声による演奏表現の違いを聴き取りやすい，独奏，重奏，
独唱，重唱を含めたいろいろな演奏形態による曲",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑴,,"⑴ 曲想と音楽の構造などとの関わりについて理解するとともに，表したい
音楽表現をするために必要な歌唱，器楽，音楽づくりの技能を身に付ける",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑵,,"⑵ 音楽表現を考えて表現に対する思いや意図をもつことや，曲や演奏のよ
さなどを見いだしながら音楽を味わって聴くことができるようにする。",121
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,１　目　標,,⑶,,"⑶ 主体的に音楽に関わり，協働して音楽活動をする楽しさを味わいなが
ら，様々な音楽に親しむとともに，音楽経験を生かして生活を明るく潤い
のあるものにしようとする態度を養う。",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑴,,⑴ 歌唱の活動を通して，次の事項を身に付けることができるよう指導す,122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑴,ア,"ア 歌唱表現についての知識や技能を得たり生かしたりしながら，曲の特
徴にふさわしい表現を工夫し，どのように歌うかについて思いや意図を",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑴,イ,イ 曲想と音楽の構造や歌詞の内容との関わりについて理解すること。,122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑴,ウ,"ウ 思いや意図に合った表現をするために必要な次の（ア）から（ウ）までの技
能を身に付けること。
（ア） 範唱を聴いたり，ハ長調及びイ短調の楽譜を見たりして歌う技能
（イ） 呼吸及び発音の仕方に気を付けて，自然で無理のない，響きのあ
る歌い方で歌う技能
（ウ） 各声部の歌声や全体の響き，伴奏を聴いて，声を合わせて歌う技",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑵,,⑵ 器楽の活動を通して，次の事項を身に付けることができるよう指導す,122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑵,ア,"ア 器楽表現についての知識や技能を得たり生かしたりしながら，曲の特
徴にふさわしい表現を工夫し，どのように演奏するかについて思いや意
図をもつこと。",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑵,イ,"イ 次の（ア）及び（イ）について理解すること。
（ア） 曲想と音楽の構造との関わり
（イ） 多様な楽器の音色や響きと演奏の仕方との関わり",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑵,ウ,"ウ 思いや意図に合った表現をするために必要な次の（ア）から（ウ）までの技
能を身に付けること。
（ア） 範奏を聴いたり，ハ長調及びイ短調の楽譜を見たりして演奏する
（イ） 音色や響きに気を付けて，旋律楽器及び打楽器を演奏する技能
（ウ） 各声部の楽器の音や全体の響き，伴奏を聴いて，音を合わせて演",122
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑶,,⑶ 音楽づくりの活動を通して，次の事項を身に付けることができるよう指,123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑶,ア,"ア 音楽づくりについての知識や技能を得たり生かしたりしながら，次の
（ア）及び（イ）をできるようにすること。
（ア） 即興的に表現することを通して，音楽づくりの様々な発想を得る
（イ） 音を音楽へと構成することを通して，どのように全体のまとまり
を意識した音楽をつくるかについて思いや意図をもつこと。",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑶,イ,"イ 次の（ア）及び（イ）について，それらが生み出すよさや面白さなどと関わ
らせて理解すること。
（ア） いろいろな音の響きやそれらの組合せの特徴
（イ） 音やフレーズのつなげ方や重ね方の特徴",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ａ　表　現,⑶,ウ,"ウ 発想を生かした表現や，思いや意図に合った表現をするために必要な
次の（ア）及び（イ）の技能を身に付けること。
（ア） 設定した条件に基づいて，即興的に音を選択したり組み合わせた
りして表現する技能
（イ） 音楽の仕組みを用いて，音楽をつくる技能",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　鑑　賞,⑴,,⑴ 鑑賞の活動を通して，次の事項を身に付けることができるよう指導す,123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　鑑　賞,⑴,ア,"ア 鑑賞についての知識を得たり生かしたりしながら，曲や演奏のよさな
どを見いだし，曲全体を味わって聴くこと。",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,Ｂ　鑑　賞,⑴,イ,イ 曲想及びその変化と，音楽の構造との関わりについて理解すること。,123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,〔共通事項〕,⑴,,"⑴ 「Ａ表現」及び「Ｂ鑑賞」の指導を通して，次の事項を身に付けること
ができるよう指導する。",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,〔共通事項〕,⑴,ア,"ア 音楽を形づくっている要素を聴き取り，それらの働きが生み出すよさ
や面白さ，美しさを感じ取りながら，聴き取ったことと感じ取ったこと
との関わりについて考えること。",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,２　内　容,〔共通事項〕,⑴,イ,"イ 音楽を形づくっている要素及びそれらに関わる音符，休符，記号や用
語について，音楽における働きと関わらせて理解すること。",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑴,,⑴ 歌唱教材は次に示すものを取り扱う。,123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑴,ア,"ア 主となる歌唱教材については，各学年ともイの共通教材の中の３曲を
含めて，斉唱及び合唱で歌う曲
「こいのぼり」 （文部省唱歌）
「子もり歌」 （日本古謡）
はやしりゅうは はしもとくにひこ
「スキーの歌」 （文部省唱歌） 林 柳 波作詞 橋本国彦作曲
「冬げしき」 （文部省唱歌）
えてんらくいまよう じちん
「越天楽今様（歌詞は第２節まで）」（日本古謡） 慈鎮和尚作歌
たかのたつゆき おかのていいち
「おぼろ月夜」 （文部省唱歌） 高野辰之作詞 岡野貞一作曲
たかのたつゆき おかのていいち
「ふるさと」 （文部省唱歌） 高野辰之作詞 岡野貞一作曲
「われは海の子（歌詞は第３節まで）」（文部省唱歌）",123
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑵,,"⑵ 主となる器楽教材については，楽器の演奏効果を考慮し，簡単な重奏や
合奏などの曲を取り扱う。",124
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑶,,⑶ 鑑賞教材は次に示すものを取り扱う。,124
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑶,ア,"ア 和楽器の音楽を含めた我が国の音楽や諸外国の音楽など文化との関わ
りを捉えやすい音楽，人々に長く親しまれている音楽など，いろいろな",124
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑶,イ,イ 音楽を形づくっている要素の働きを感じ取りやすく，聴く喜びを深め,124
elementary,MUSIC,第２　各学年の目標及び内容,〔第５学年及び第６学年〕,３　内容の取扱い,,⑶,ウ,"ウ 楽器の音や人の声が重なり合う響きを味わうことができる，合奏，合
唱を含めたいろいろな演奏形態による曲",124
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,,,１ 指導計画の作成に当たっては，次の事項に配慮するものとする。,124
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑴,,"⑴ 題材など内容や時間のまとまりを見通して，その中で育む資質・能力の
育成に向けて，児童の主体的・対話的で深い学びの実現を図るようにする
こと。その際，音楽的な見方・考え方を働かせ，他者と協働しながら，音
楽表現を生み出したり音楽を聴いてそのよさなどを見いだしたりするな
ど，思考，判断し，表現する一連の過程を大切にした学習の充実を図るこ",124
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑵,,"⑵ 第２の各学年の内容の「Ａ表現」の⑴，⑵及び⑶の指導については，
ア，イ及びウの各事項を，「Ｂ鑑賞」の⑴の指導については，ア及びイの
各事項を適切に関連させて指導すること。",124
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑶,,"⑶ 第２の各学年の内容の〔共通事項〕は，表現及び鑑賞の学習において共
通に必要となる資質・能力であり，「Ａ表現」及び「Ｂ鑑賞」の指導と併
せて，十分な指導が行われるよう工夫すること。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑷,,"⑷ 第２の各学年の内容の「Ａ表現」の⑴，⑵及び⑶並びに「Ｂ鑑賞」の⑴
の指導については，適宜，〔共通事項〕を要として各領域や分野の関連を
図るようにすること。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑸,,⑸ 国歌「君が代」は，いずれの学年においても歌えるよう指導すること。,125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑹,,"⑹ 低学年においては，第１章総則の第２の４の⑴を踏まえ，他教科等との
関連を積極的に図り，指導の効果を高めるようにするとともに，幼稚園教
育要領等に示す幼児期の終わりまでに育ってほしい姿との関連を考慮する
こと。特に，小学校入学当初においては，生活科を中心とした合科的・関
連的な指導や，弾力的な時間割の設定を行うなどの工夫をすること。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑺,,"⑺ 障害のある児童などについては，学習活動を行う場合に生じる困難さに
応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,1,⑻,,"⑻ 第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科など
との関連を考慮しながら，第３章特別の教科道徳の第２に示す内容につい
て，音楽科の特質に応じて適切な指導をすること。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,2,,,２ 第２の内容の取扱いについては，次の事項に配慮するものとする。,125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,2,⑴,,⑴ 各学年の「Ａ表現」及び「Ｂ鑑賞」の指導に当たっては，次のとおり取,125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,2,⑴,ア,"ア 音楽によって喚起されたイメージや感情，音楽表現に対する思いや
意図，音楽を聴いて感じ取ったことや想像したことなどを伝え合い共感
するなど，音や音楽及び言葉によるコミュニケーションを図り，音楽科
の特質に応じた言語活動を適切に位置付けられるよう指導を工夫するこ",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,2,⑴,イ,"イ 音楽との一体感を味わい，想像力を働かせて音楽と関わることができ
るよう，指導のねらいに即して体を動かす活動を取り入れること。",125
elementary,MUSIC,第３　指導計画の作成と内容の取扱い,,,2,⑴,ウ,"ウ 児童が様々な感覚を働かせて音楽への理解を深めたり，主体的に学習
に取り組んだりすることができるようにするため，コンピュータや教育
機器を効果的に活用できるよう指導を工夫すること。",125
