school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔クラブ活動〕,⑴,,"⑴ クラブの組織づくりとクラブ活動の計画や運営
児童が活動計画を立て，役割を分担し，協力して運営に当たること。",186
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔クラブ活動〕,⑵,,"⑵ クラブを楽しむ活動
異なる学年の児童と協力し，創意工夫を生かしながら共通の興味・関心
特別活動 を追求すること。",186
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔クラブ活動〕,⑶,,"⑶ クラブの成果の発表
活動の成果について，クラブの成員の発意・発想を生かし，協力して全
校の児童や地域の人々に発表すること。
全校又は学年の児童で協力し，よりよい学校生活を築くための体験的な活
動を通して，集団への所属感や連帯感を深め，公共の精神を養いながら，第
１の目標に掲げる資質・能力を育成することを目指す。
１の資質・能力を育成するため，全ての学年において，全校又は学年を単
位として，次の各行事において，学校生活に秩序と変化を与え，学校生活の
充実と発展に資する体験的な活動を行うことを通して，それぞれの学校行事
の意義及び活動を行う上で必要となることについて理解し，主体的に考えて
実践できるよう指導する。",186
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,１　目　標,〔学校行事〕,,,"全校又は学年の児童で協力し，よりよい学校生活を築くための体験的な活動を通して，集団への所属感や連帯感を深め，公共の精神を養いながら，第
１の目標に掲げる資質・能力を育成することを目指す。",186
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,,,"１の資質・能力を育成するため，全ての学年において，全校又は学年を単
位として，次の各行事において，学校生活に秩序と変化を与え，学校生活の
充実と発展に資する体験的な活動を行うことを通して，それぞれの学校行事
の意義及び活動を行う上で必要となることについて理解し，主体的に考えて
実践できるよう指導する。",
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,⑴,,"⑴ 儀式的行事
学校生活に有意義な変化や折り目を付け，厳粛で清新な気分を味わい，
新しい生活の展開への動機付けとなるようにすること。",187
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,⑵,,"⑵ 文化的行事
平素の学習活動の成果を発表し，自己の向上の意欲を一層高めたり，文
化や芸術に親しんだりするようにすること。",187
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,⑶,,"⑶ 健康安全・体育的行事
心身の健全な発達や健康の保持増進，事件や事故，災害等から身を守る
安全な行動や規律ある集団行動の体得，運動に親しむ態度の育成，責任感
や連帯感の涵養，体力の向上などに資するようにすること。",187
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,⑷,,"⑷ 遠足・集団宿泊的行事
自然の中での集団宿泊活動などの平素と異なる生活環境にあって，見聞
を広め，自然や文化などに親しむとともに，よりよい人間関係を築くなど
の集団生活の在り方や公衆道徳などについての体験を積むことができるよ
うにすること。",187
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,２　内　容,〔学校行事〕,⑸,,"⑸ 勤労生産・奉仕的行事
勤労の尊さや生産の喜びを体得するとともに，ボランティア活動などの
社会奉仕の精神を養う体験が得られるようにすること。",187
elementary,SPECIAL_ACTIVITIES,第２　各活動・学校行事の目標及び内容,,３ 内容の取扱い,3,⑴,,"⑴ 児童や学校，地域の実態に応じて，２に示す行事の種類ごとに，行事
及びその内容を重点化するとともに，各行事の趣旨を生かした上で，行事
間の関連や統合を図るなど精選して実施すること。また，実施に当たって
は，自然体験や社会体験などの体験活動を充実するとともに，体験活動を
通して気付いたことなどを振り返り，まとめたり，発表し合ったりするな
どの事後の活動を充実すること。",187
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,,,１ 指導計画の作成に当たっては，次の事項に配慮するものとする。,188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,⑴,,"⑴ 特別活動の各活動及び学校行事を見通して，その中で育む資質・能力
の育成に向けて，児童の主体的・対話的で深い学びの実現を図るようにす
ること。その際，よりよい人間関係の形成，よりよい集団生活の構築や社
会への参画及び自己実現に資するよう，児童が集団や社会の形成者として
の見方・考え方を働かせ，様々な集団活動に自主的，実践的に取り組む中
で，互いのよさや個性，多様な考えを認め合い，等しく合意形成に関わり
役割を担うようにすることを重視すること。",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,⑵,,"⑵ 各学校においては特別活動の全体計画や各活動及び学校行事の年間指導
計画を作成すること。その際，学校の創意工夫を生かし，学級や学校，地
域の実態，児童の発達の段階などを考慮するとともに，第２に示す内容相
互及び各教科，道徳科，外国語活動，総合的な学習の時間などの指導との
関連を図り，児童による自主的，実践的な活動が助長されるようにするこ
と。また，家庭や地域の人々との連携，社会教育施設等の活用などを工夫",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,⑶,,"⑶ 学級活動における児童の自発的，自治的な活動を中心として，各活動と
学校行事を相互に関連付けながら，個々の児童についての理解を深め，教
師と児童，児童相互の信頼関係を育み，学級経営の充実を図ること。その
際，特に，いじめの未然防止等を含めた生徒指導との関連を図るようにす",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,⑷,,"⑷ 低学年においては，第１章総則の第２の４の⑴を踏まえ，他教科等との
関連を積極的に図り，指導の効果を高めるようにするとともに，幼稚園教
育要領等に示す幼児期の終わりまでに育ってほしい姿との関連を考慮する
こと。特に，小学校入学当初においては，生活科を中心とした関連的な指
導や，弾力的な時間割の設定を行うなどの工夫をすること。
特別活動 ⑸ 障害のある児童などについては，学習活動を行う場合に生じる困難さに
応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,1,⑹,,"⑹ 第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科など
との関連を考慮しながら，第３章特別の教科道徳の第２に示す内容につい
て，特別活動の特質に応じて適切な指導をすること。",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,2,,,２ 第２の内容の取扱いについては，次の事項に配慮するものとする。,188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,2,⑴,,"⑴ 学級活動，児童会活動及びクラブ活動の指導については，指導内容の特
質に応じて，教師の適切な指導の下に，児童の自発的，自治的な活動が効
果的に展開されるようにすること。その際，よりよい生活を築くために自
分たちできまりをつくって守る活動などを充実するよう工夫すること。",188
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,2,⑵,,"⑵ 児童及び学校の実態並びに第１章総則の第６の２に示す道徳教育の重点
などを踏まえ，各学年において取り上げる指導内容の重点化を図るととも
に，必要に応じて，内容間の関連や統合を図ったり，他の内容を加えたり
することができること。",189
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,2,⑶,,"⑶ 学校生活への適応や人間関係の形成などについては，主に集団の場面
で必要な指導や援助を行うガイダンスと，個々の児童の多様な実態を踏ま
え，一人一人が抱える課題に個別に対応した指導を行うカウンセリング
（教育相談を含む。）の双方の趣旨を踏まえて指導を行うこと。特に入学当
初や各学年のはじめにおいては，個々の児童が学校生活に適応するととも
に，希望や目標をもって生活できるよう工夫すること。あわせて，児童の
家庭との連絡を密にすること。",189
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,2,⑷,,"⑷ 異年齢集団による交流を重視するとともに，幼児，高齢者，障害のある
人々などとの交流や対話，障害のある幼児児童生徒との交流及び共同学習
の機会を通して，協働することや，他者の役に立ったり社会に貢献したり
することの喜びを得られる活動を充実すること。",189
elementary,SPECIAL_ACTIVITIES,第３　指導計画の作成と内容の取扱い,,,3,,,"３ 入学式や卒業式などにおいては，その意義を踏まえ，国旗を掲揚するとと
もに，国歌を斉唱するよう指導するものとする。",189
