school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑷,ア,"ア 日常生活に関する身近で簡単な事柄について，簡単な語句や基本的な
表現を用いて話すことができるようにする。",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑷,イ,"イ 自分のことについて，伝えようとする内容を整理した上で，簡単な語
句や基本的な表現を用いて話すことができるようにする。",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑷,ウ,"ウ 身近で簡単な事柄について，伝えようとする内容を整理した上で，自
分の考えや気持ちなどを，簡単な語句や基本的な表現を用いて話すこと
ができるようにする。",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑸,,⑸　書くこと,157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑸,ア,"ア 大文字，小文字を活字体で書くことができるようにする。また，語順
を意識しながら音声で十分に慣れ親しんだ簡単な語句や基本的な表現を
書き写すことができるようにする。",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,,１　目　標,,⑸,イ,"イ 自分のことや身近で簡単な事柄について，例文を参考に，音声で十分
に慣れ親しんだ簡単な語句や基本的な表現を用いて書くことができるよ
うにする。",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔知識及び技能〕,⑴ 英語の特徴やきまりに関する事項,,"実際に英語を用いた言語活動を通して，次に示す言語材料のうち，１に
示す五つの領域別の目標を達成するのにふさわしいものについて理解する
とともに，言語材料と言語活動とを効果的に関連付け，実際のコミュニ
ケーションにおいて活用できる技能を身に付けることができるよう指導する．",157
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔知識及び技能〕,⑴ 英語の特徴やきまりに関する事項,ア,"ア　音声
　次に示す事項のうち基本的な語や句，文について取り扱うこと。
（ア）　現代の標準的な発音
（イ）　語と語の連結による音の変化
（ウ）　語や句，文における基本的な強勢
（エ）　文における基本的なイントネーション
（オ）　文における基本的な区切り",158
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔知識及び技能〕,⑴ 英語の特徴やきまりに関する事項,イ,"イ 文字及び符号
（ア） 活字体の大文字，小文字
（イ） 終止符や疑問符，コンマなどの基本的な符号",158
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔知識及び技能〕,⑴ 英語の特徴やきまりに関する事項,ウ,"ウ 語，連語及び慣用表現
（ア） １に示す五つの領域別の目標を達成するために必要となる，第３
学年及び第４学年において第４章外国語活動を履修する際に取り扱っ
た語を含む600〜700語程度の語
（イ） 連語のうち，get up，look atなどの活用頻度の高い基本的なもの
（ウ） 慣用表現のうち，excuse me，I see，I'm sorry，thank you，you're
welcomeなどの活用頻度の高い基本的なもの",158
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔知識及び技能〕,⑴ 英語の特徴やきまりに関する事項,エ,"エ 文及び文構造
次に示す事項について，日本語と英語の語順の違い等に気付かせると
ともに，基本的な表現として，意味のある文脈でのコミュニケーション
の中で繰り返し触れることを通して活用すること。
b 肯定，否定の平叙文
c 肯定，否定の命令文
d 疑問文のうち，be動詞で始まるものや助動詞（can，doなど）で
始まるもの，疑問詞（who，what，when，where，why，how）で始
e 代名詞のうち，I，you，he，sheなどの基本的なものを含むもの
f 動名詞や過去形のうち，活用頻度の高い基本的なものを含むもの
（イ） 文構造
a ［主語＋動詞］
b ［主語＋動詞＋補語］のうち，
主語＋be動詞＋ 名詞，代名詞，形容詞
c ［主語＋動詞＋目的語］のうち，
主語＋動詞＋名詞，代名詞",158
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,,"⑵ 情報を整理しながら考えなどを形成し，英語で表現したり，伝え合った
りすることに関する事項
具体的な課題等を設定し，コミュニケーションを行う目的や場面，状況
などに応じて，情報を整理しながら考えなどを形成し，これらを表現する
ことを通して，次の事項を身に付けることができるよう指導する。",159
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,ア,"ア 身近で簡単な事柄について，伝えようとする内容を整理した上で，簡
単な語句や基本的な表現を用いて，自分の考えや気持ちなどを伝え合う",159
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,イ,"イ 身近で簡単な事柄について，音声で十分に慣れ親しんだ簡単な語句や
基本的な表現を推測しながら読んだり，語順を意識しながら書いたりす",159
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,,"⑶ 言語活動及び言語の働きに関する事項
① 言語活動に関する事項
⑵に示す事項については，⑴に示す事項を活用して，例えば，次のよう
な言語活動を通して指導する。",159
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ア,"ア　聞くこと
（ア） 自分のことや学校生活など，身近で簡単な事柄について，簡単な
語句や基本的な表現を聞いて，それらを表すイラストや写真などと結
び付ける活動。
（イ） 日付や時刻，値段などを表す表現など，日常生活に関する身近で
簡単な事柄について，具体的な情報を聞き取る活動。
（ウ） 友達や家族，学校生活など，身近で簡単な事柄について，簡単な
語句や基本的な表現で話される短い会話や説明を，イラストや写真な
どを参考にしながら聞いて，必要な情報を得る活動。",159
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,イ,"イ　読むこと
（ア）　活字体で書かれた文字を見て，どの文字であるかやその文字が大
文字であるか小文字であるかを識別する活動。
（イ）　活字体で書かれた文字を見て，その読み方を適切に発音する活動。
（ウ）　日常生活に関する身近で簡単な事柄を内容とする掲示やパンフ
レットなどから，自分が必要とする情報を得る活動。
（エ）　音声で十分に慣れ親しんだ簡単な語句や基本的な表現を，絵本な
どの中から識別する活動。",160
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ウ,"ウ 話すこと［やり取り］
（ア） 初対面の人や知り合いと挨拶を交わしたり，相手に指示や依頼を
して，それらに応じたり断ったりする活動。
（イ） 日常生活に関する身近で簡単な事柄について，自分の考えや気持
ちなどを伝えたり，簡単な質問をしたり質問に答えたりして伝え合う
（ウ） 自分に関する簡単な質問に対してその場で答えたり，相手に関す
る簡単な質問をその場でしたりして，短い会話をする活動。",160
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,エ,"エ 話すこと［発表］
（ア） 時刻や日時，場所など，日常生活に関する身近で簡単な事柄を話
（イ） 簡単な語句や基本的な表現を用いて，自分の趣味や得意なことな
どを含めた自己紹介をする活動。
（ウ） 簡単な語句や基本的な表現を用いて，学校生活や地域に関するこ
となど，身近で簡単な事柄について，自分の考えや気持ちなどを話す",160
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,オ,"オ　書くこと
（ア）　文字の読み方が発音されるのを聞いて，活字体の大文字，小文字
を書く活動。
（イ）　相手に伝えるなどの目的をもって，身近で簡単な事柄について，
音声で十分に慣れ親しんだ簡単な語句を書き写す活動。
（ウ）　相手に伝えるなどの目的をもって，語と語の区切りに注意して，
身近で簡単な事柄について，音声で十分に慣れ親しんだ基本的な表現
を書き写す活動。
（エ）　相手に伝えるなどの目的をもって，名前や年齢，趣味，好き嫌い
など，自分に関する簡単な事柄について，音声で十分に慣れ親しんだ
簡単な語句や基本的な表現を用いた例の中から言葉を選んで書く活動。",160
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,,"②　言語の働きに関する事項
　言語活動を行うに当たり，主として次に示すような言語の使用場面や言
語の働きを取り上げるようにする。",161
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ア,"ア　言語の使用場面の例
（ア）　児童の身近な暮らしに関わる場面
・　家庭での生活　・　学校での学習や活動
・　地域の行事　など
（イ）　特有の表現がよく使われる場面
・　挨拶　　　　　・　自己紹介　　　・　買物
・　食事　　　　　・　道案内　　　　・　旅行　など",161
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,イ,"イ　言語の働きの例
（ア）　コミュニケーションを円滑にする
・　挨拶をする　　・　呼び掛ける　　・　相づちを打つ
・　聞き直す　　　・　繰り返す　など
（イ）　気持ちを伝える
・　礼を言う　　　・　褒める　　　　・　謝る　など
（ウ）　事実・情報を伝える
・　説明する　　　・　報告する　　　・　発表する　など
（エ）　考えや意図を伝える
・　申し出る　　　・　意見を言う　　・　賛成する
・　承諾する　　　・　断る　など
（オ）　相手の行動を促す
・　質問する　　　・　依頼する　　　・　命令する　など",161
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,,"⑴ 指導計画の作成に当たっては，第３学年及び第４学年並びに中学校及び
高等学校における指導との接続に留意しながら，次の事項に配慮するもの",161
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,ア,"ア 単元など内容や時間のまとまりを見通して，その中で育む資質・能
力の育成に向けて，児童の主体的・対話的で深い学びの実現を図るよう
にすること。その際，具体的な課題等を設定し，児童が外国語によるコ
ミュニケーションにおける見方・考え方を働かせながら，コミュニケー
ションの目的や場面，状況などを意識して活動を行い，英語の音声や語
彙，表現などの知識を，五つの領域における実際のコミュニケーション
において活用する学習の充実を図ること。",161
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,イ,"イ 学年ごとの目標を適切に定め，２学年間を通じて外国語科の目標の実
現を図るようにすること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,ウ,"ウ 実際に英語を使用して互いの考えや気持ちを伝え合うなどの言語活動
を行う際は，２の⑴に示す言語材料について理解したり練習したりする
ための指導を必要に応じて行うこと。また，第３学年及び第４学年にお
いて第４章外国語活動を履修する際に扱った簡単な語句や基本的な表現
などの学習内容を繰り返し指導し定着を図ること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,エ,"エ 児童が英語に多く触れることが期待される英語学習の特質を踏まえ，
必要に応じて，特定の事項を取り上げて第１章総則の第２の３の⑵のウ
の（イ）に掲げる指導を行うことにより，指導の効果を高めるよう工夫す
ること。このような指導を行う場合には，当該指導のねらいやそれを関
連付けて指導を行う事項との関係を明確にするとともに，単元など内容
や時間のまとまりを見通して資質・能力が偏りなく育成されるよう計画
的に指導すること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,オ,"オ 言語活動で扱う題材は，児童の興味・関心に合ったものとし，国語科
や音楽科，図画工作科など，他の教科等で児童が学習したことを活用し
たり，学校行事で扱う内容と関連付けたりするなどの工夫をすること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,カ,"カ 障害のある児童などについては，学習活動を行う場合に生じる困難さ
に応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑴,キ,"キ 学級担任の教師又は外国語を担当する教師が指導計画を作成し，授業
を実施するに当たっては，ネイティブ・スピーカーや英語が堪能な地域
人材などの協力を得る等，指導体制の充実を図るとともに，指導方法の
工夫を行うこと。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,,⑵ ２の内容の取扱いについては，次の事項に配慮するものとする。,162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,ア,"ア ２の⑴に示す言語材料については，平易なものから難しいものへと段
階的に指導すること。また，児童の発達の段階に応じて，聞いたり読ん
だりすることを通して意味を理解できるように指導すべき事項と，話し
たり書いたりして表現できるように指導すべき事項とがあることに留意",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,イ,"イ 音声指導に当たっては，日本語との違いに留意しながら，発音練習な
どを通して２の⑴のアに示す言語材料を指導すること。また，音声と文
字とを関連付けて指導すること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,ウ,"ウ 文や文構造の指導に当たっては，次の事項に留意すること。
（ア） 児童が日本語と英語との語順等の違いや，関連のある文や文構造
のまとまりを認識できるようにするために，効果的な指導ができるよ
う工夫すること。
（イ） 文法の用語や用法の指導に偏ることがないよう配慮して，言語活
動と効果的に関連付けて指導すること。",162
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,エ,"エ 身近で簡単な事柄について，友達に質問をしたり質問に答えたりする
力を育成するため，ペア・ワーク，グループ・ワークなどの学習形態に
ついて適宜工夫すること。その際，他者とコミュニケーションを行うこ
とに課題がある児童については，個々の児童の特性に応じて指導内容や
指導方法を工夫すること。",163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,オ,"オ 児童が身に付けるべき資質・能力や児童の実態，教材の内容などに応
じて，視聴覚教材やコンピュータ，情報通信ネットワーク，教育機器な
どを有効活用し，児童の興味・関心をより高め，指導の効率化や言語活
動の更なる充実を図るようにすること。",163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑵,カ,"カ 各単元や各時間の指導に当たっては，コミュニケーションを行う目
的，場面，状況などを明確に設定し，言語活動を通して育成すべき資
質・能力を明確に示すことにより，児童が学習の見通しを立てたり，振
り返ったりすることができるようにすること。",163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑶,,⑶ 教材については，次の事項に留意するものとする。,163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑶,ア,"ア 教材は，聞くこと，読むこと，話すこと［やり取り］，話すこと［発
表］，書くことなどのコミュニケーションを図る基礎となる資質・能力
を総合的に育成するため，１に示す五つの領域別の目標と２に示す内容
との関係について，単元など内容や時間のまとまりごとに各教材の中で
明確に示すとともに，実際の言語の使用場面や言語の働きに十分配慮し
た題材を取り上げること。",163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,,⑶,イ,"イ 英語を使用している人々を中心とする世界の人々や日本人の日常生
活，風俗習慣，物語，地理，歴史，伝統文化，自然などに関するものの
中から，児童の発達の段階や興味・関心に即して適切な題材を変化をも
たせて取り上げるものとし，次の観点に配慮すること。
（ア） 多様な考え方に対する理解を深めさせ，公正な判断力を養い豊か
な心情を育てることに役立つこと。
（イ） 我が国の文化や，英語の背景にある文化に対する関心を高め，理
解を深めようとする態度を養うことに役立つこと。
（ウ） 広い視野から国際理解を深め，国際社会と向き合うことが求めら
れている我が国の一員としての自覚を高めるとともに，国際協調の精
神を養うことに役立つこと。",163
elementary,FOREIGN_LANGUAGE,第２　各言語の目標及び内容等,〔第５学年及び第６学年〕,３　指導計画の作成と内容の取扱い,その他の外国語,,,"その他の外国語については，英語の１に示す五つの領域別の目標，２に示
す内容及び３に示す指導計画の作成と内容の取扱いに準じて指導を行うもの
とする。",164
elementary,FOREIGN_LANGUAGE,第３　指導計画の作成と内容の取扱い,,,1,,,１ 外国語科においては，英語を履修させることを原則とすること。,164
elementary,FOREIGN_LANGUAGE,第３　指導計画の作成と内容の取扱い,,,2,,,"２ 第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科などと
の関連を考慮しながら，第３章特別の教科道徳の第２に示す内容について，
外国語科の特質に応じて適切な指導をすること。",164
