school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔知識及び技能〕,⑴,,"⑴ 英語の特徴等に関する事項
実際に英語を用いた言語活動を通して，次の事項を体験的に身に付ける
ことができるよう指導する。",174
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔知識及び技能〕,⑴,ア,"ア 言語を用いて主体的にコミュニケーションを図ることの楽しさや大切
さを知ること。",174
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔知識及び技能〕,⑴,イ,"イ 日本と外国の言語や文化について理解すること。
（ア） 英語の音声やリズムなどに慣れ親しむとともに，日本語との違い
を知り，言葉の面白さや豊かさに気付くこと。
（イ） 日本と外国との生活や習慣，行事などの違いを知り，多様な考え
方があることに気付くこと。
（ウ） 異なる文化をもつ人々との交流などを体験し，文化等に対する理
解を深めること。",174
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,,"⑵ 情報を整理しながら考えなどを形成し，英語で表現したり，伝え合った
りすることに関する事項
具体的な課題等を設定し，コミュニケーションを行う目的や場面，状況
などに応じて，情報や考えなどを表現することを通して，次の事項を身に
付けることができるよう指導する。",174
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,ア,"ア 自分のことや身近で簡単な事柄について，簡単な語句や基本的な表現
を使って，相手に配慮しながら，伝え合うこと。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑵,イ,"イ 身近で簡単な事柄について，自分の考えや気持ちなどが伝わるよう，
工夫して質問をしたり質問に答えたりすること。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,,"⑶ 言語活動及び言語の働きに関する事項
① 言語活動に関する事項
⑵に示す事項については，⑴に示す事項を活用して，例えば，次のよう
な言語活動を通して指導する。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ア,"ア　聞くこと
（ア） 身近で簡単な事柄に関する短い話を聞いておおよその内容が分
かったりする活動。
（イ） 身近な人や身の回りの物に関する簡単な語句や基本的な表現を聞
いて，それらを表すイラストや写真などと結び付ける活動。
（ウ） 文字の読み方が発音されるのを聞いて，活字体で書かれた文字と
結び付ける活動。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,イ,"イ 話すこと［やり取り］
（ア） 知り合いと簡単な挨拶を交わしたり，感謝や簡単な指示，依頼を
して，それらに応じたりする活動。
（イ） 自分のことや身の回りの物について，動作を交えながら，好みや
要求などの自分の考えや気持ちなどを伝え合う活動。
（ウ） 自分や相手の好み及び欲しい物などについて，簡単な質問をした
り質問に答えたりする活動。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ウ,"ウ 話すこと［発表］
（ア） 身の回りの物の数や形状などについて，人前で実物やイラスト，
写真などを見せながら話す活動。
（イ） 自分の好き嫌いや，欲しい物などについて，人前で実物やイラス
ト，写真などを見せながら話す活動。
（ウ） 時刻や曜日，場所など，日常生活に関する身近で簡単な事柄につ
いて，人前で実物やイラスト，写真などを見せながら，自分の考えや
気持ちなどを話す活動。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,,"② 言語の働きに関する事項
言語活動を行うに当たり，主として次に示すような言語の使用場面や言
語の働きを取り上げるようにする。",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,ア,"ア 言語の使用場面の例
（ア） 児童の身近な暮らしに関わる場面
・ 家庭での生活 ・ 学校での学習や活動
・ 地域の行事 ・ 子供の遊び など
（イ） 特有の表現がよく使われる場面
・ 挨拶 ・ 自己紹介 ・ 買物
・ 食事 ・ 道案内 など",175
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,２　内　容,〔思考力，判断力，表現力等〕,⑶,イ,"イ 言語の働きの例
（ア） コミュニケーションを円滑にする
・ 挨拶をする ・ 相づちを打つ など
（イ） 気持ちを伝える
・ 礼を言う ・ 褒める など
（ウ） 事実・情報を伝える
・ 説明する ・ 答える など
（エ） 考えや意図を伝える
・ 申し出る ・ 意見を言う など
（オ） 相手の行動を促す
・ 質問する ・ 依頼する ・ 命令する など",176
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,,"⑴ 指導計画の作成に当たっては，第５学年及び第６学年並びに中学校及び
高等学校における指導との接続に留意しながら，次の事項に配慮するもの",176
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,ア,"ア 単元など内容や時間のまとまりを見通して，その中で育む資質・能
力の育成に向けて，児童の主体的・対話的で深い学びの実現を図るよう
にすること。その際，具体的な課題等を設定し，児童が外国語によるコ
ミュニケーションにおける見方・考え方を働かせながら，コミュニケー
ションの目的や場面，状況などを意識して活動を行い，英語の音声や語
彙，表現などの知識を，三つの領域における実際のコミュニケーション
において活用する学習の充実を図ること。",176
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,イ,"イ 学年ごとの目標を適切に定め，２学年間を通じて外国語活動の目標の
実現を図るようにすること。",176
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,ウ,"ウ 実際に英語を用いて互いの考えや気持ちを伝え合うなどの言語活動を
行う際は，２の⑴に示す事項について理解したり練習したりするための
指導を必要に応じて行うこと。また，英語を初めて学習することに配慮
し，簡単な語句や基本的な表現を用いながら，友達との関わりを大切に
した体験的な言語活動を行うこと。",176
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,エ,"エ 言語活動で扱う題材は，児童の興味・関心に合ったものとし，国語科
や音楽科，図画工作科など，他教科等で児童が学習したことを活用した
り，学校行事で扱う内容と関連付けたりするなどの工夫をすること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,オ,"オ 外国語活動を通して，外国語や外国の文化のみならず，国語や我が国
の文化についても併せて理解を深めるようにすること。言語活動で扱う
題材についても，我が国の文化や，英語の背景にある文化に対する関心
を高め，理解を深めようとする態度を養うのに役立つものとすること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,カ,"カ 障害のある児童などについては，学習活動を行う場合に生じる困難さ
に応じた指導内容や指導方法の工夫を計画的，組織的に行うこと。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑴,キ,"キ 学級担任の教師又は外国語活動を担当する教師が指導計画を作成し，
授業を実施するに当たっては，ネイティブ・スピーカーや英語が堪能な
地域人材などの協力を得る等，指導体制の充実を図るとともに，指導方
法の工夫を行うこと。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,,⑵ ２の内容の取扱いについては，次の事項に配慮するものとする。,177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,ア,"ア 英語でのコミュニケーションを体験させる際は，児童の発達の段階を
考慮した表現を用い，児童にとって身近なコミュニケーションの場面を
設定すること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,イ,"イ 文字については，児童の学習負担に配慮しつつ，音声によるコミュニ
ケーションを補助するものとして取り扱うこと。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,ウ,"ウ 言葉によらないコミュニケーションの手段もコミュニケーションを支
えるものであることを踏まえ，ジェスチャーなどを取り上げ，その役割
を理解させるようにすること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,エ,"エ 身近で簡単な事柄について，友達に質問をしたり質問に答えたりする
力を育成するため，ペア・ワーク，グループ・ワークなどの学習形態に
ついて適宜工夫すること。その際，相手とコミュニケーションを行うこ
とに課題がある児童については，個々の児童の特性に応じて指導内容や
指導方法を工夫すること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,オ,"オ 児童が身に付けるべき資質・能力や児童の実態，教材の内容などに応
じて，視聴覚教材やコンピュータ，情報通信ネットワーク，教育機器な
どを有効活用し，児童の興味・関心をより高め，指導の効率化や言語活
動の更なる充実を図るようにすること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第２　各言語の目標及び内容等,〔第３学年及び第４学年〕,３ 指導計画の作成と内容の取扱い,,⑵,カ,"カ 各単元や各時間の指導に当たっては，コミュニケーションを行う目
的，場面，状況などを明確に設定し，言語活動を通して育成すべき資
質・能力を明確に示すことにより，児童が学習の見通しを立てたり，振
り返ったりすることができるようにすること。",177
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第３　指導計画の作成と内容の取扱い,,,,,,"１ 外国語活動においては，言語やその背景にある文化に対する理解が深まる
よう指導するとともに，外国語による聞くこと，話すことの言語活動を行う
際は，英語を取り扱うことを原則とすること。",178
elementary,FOREIGN_LANGUAGE_ACTIBITIES,第３　指導計画の作成と内容の取扱い,,,,,,"２ 第１章総則の第１の２の⑵に示す道徳教育の目標に基づき，道徳科などと
の関連を考慮しながら，第３章特別の教科道徳の第２に示す内容について，
外国語活動の特質に応じて適切な指導をすること。",178
