school_stage,subject,chapter,grade,section,subsection,category,item,content,source_page
elementary,GENERAL,2教育課程の編成,,,1,,,"１ 各学校の教育目標と教育課程の編成
教育課程の編成に当たっては，学校教育全体や各教科等における指導を通し
18
総 則
て育成を目指す資質・能力を踏まえつつ，各学校の教育目標を明確にするとと
もに，教育課程の編成についての基本的な方針が家庭や地域とも共有されるよ
う努めるものとする。その際，第５章総合的な学習の時間の第２の１に基づき
定められる目標との関連を図るものとする。",18
elementary,GENERAL,2教育課程の編成,,,2,,,２ 教科等横断的な視点に立った資質・能力の育成,19
elementary,GENERAL,2教育課程の編成,,,2,⑴,,"⑴ 各学校においては，児童の発達の段階を考慮し，言語能力，情報活用能力
（情報モラルを含む。），問題発見・解決能力等の学習の基盤となる資質・能
力を育成していくことができるよう，各教科等の特質を生かし，教科等横断
的な視点から教育課程の編成を図るものとする。",19
elementary,GENERAL,2教育課程の編成,,,2,⑵,,"⑵ 各学校においては，児童や学校，地域の実態及び児童の発達の段階を考慮
し，豊かな人生の実現や災害等を乗り越えて次代の社会を形成することに向
けた現代的な諸課題に対応して求められる資質・能力を，教科等横断的な視
点で育成していくことができるよう，各学校の特色を生かした教育課程の編
成を図るものとする。",19
elementary,GENERAL,2教育課程の編成,,,3,,,３ 教育課程の編成における共通的事項,19
elementary,GENERAL,2教育課程の編成,,,3,⑴,,⑴ 内容等の取扱い,19
elementary,GENERAL,2教育課程の編成,,,3,⑴,ア,"ア 第２章以下に示す各教科，道徳科，外国語活動及び特別活動の内容に関
する事項は，特に示す場合を除き，いずれの学校においても取り扱わなけ
ればならない。",19
elementary,GENERAL,2教育課程の編成,,,3,⑴,イ,"イ 学校において特に必要がある場合には，第２章以下に示していない内容
を加えて指導することができる。また，第２章以下に示す内容の取扱いの
うち内容の範囲や程度等を示す事項は，全ての児童に対して指導するもの
とする内容の範囲や程度等を示したものであり，学校において特に必要が
ある場合には，この事項にかかわらず加えて指導することができる。ただ
し，これらの場合には，第２章以下に示す各教科，道徳科，外国語活動及
び特別活動の目標や内容の趣旨を逸脱したり，児童の負担過重となったり
することのないようにしなければならない。",19
elementary,GENERAL,2教育課程の編成,,,3,⑴,ウ,"ウ 第２章以下に示す各教科，道徳科，外国語活動及び特別活動の内容に掲
げる事項の順序は，特に示す場合を除き，指導の順序を示すものではない
ので，学校においては，その取扱いについて適切な工夫を加えるものとす
る。",19
elementary,GENERAL,2教育課程の編成,,,3,⑴,エ,"エ 学年の内容を２学年まとめて示した教科及び外国語活動の内容は，２学
年間かけて指導する事項を示したものである。各学校においては，これら
の事項を児童や学校，地域の実態に応じ，２学年間を見通して計画的に指
導することとし，特に示す場合を除き，いずれかの学年に分けて，又はい
19
総 則
ずれの学年においても指導するものとする。",19
elementary,GENERAL,2教育課程の編成,,,3,⑴,オ,"オ 学校において２以上の学年の児童で編制する学級について特に必要があ
る場合には，各教科及び道徳科の目標の達成に支障のない範囲内で，各教
科及び道徳科の目標及び内容について学年別の順序によらないことができ
る。",20
elementary,GENERAL,2教育課程の編成,,,3,⑴,カ,"カ 道徳科を要として学校の教育活動全体を通じて行う道徳教育の内容は，
第３章特別の教科道徳の第２に示す内容とし，その実施に当たっては，第
６に示す道徳教育に関する配慮事項を踏まえるものとする。",20
elementary,GENERAL,2教育課程の編成,,,3,⑵,,⑵ 授業時数等の取扱い,20
elementary,GENERAL,2教育課程の編成,,,3,⑵,ア,"ア 各教科等の授業は，年間35週（第１学年については34週）以上にわ
たって行うよう計画し，週当たりの授業時数が児童の負担過重にならない
ようにするものとする。ただし，各教科等や学習活動の特質に応じ効果的
な場合には，夏季，冬季，学年末等の休業日の期間に授業日を設定する場
合を含め，これらの授業を特定の期間に行うことができる。",20
elementary,GENERAL,2教育課程の編成,,,3,⑵,イ,"イ 特別活動の授業のうち，児童会活動，クラブ活動及び学校行事について
は，それらの内容に応じ，年間，学期ごと，月ごとなどに適切な授業時数
を充てるものとする。",20
elementary,GENERAL,2教育課程の編成,,,3,⑵,ウ,"ウ 各学校の時間割については，次の事項を踏まえ適切に編成するものとす
る。
（ア） 各教科等のそれぞれの授業の１単位時間は，各学校において，各教
科等の年間授業時数を確保しつつ，児童の発達の段階及び各教科等や学
習活動の特質を考慮して適切に定めること。
（イ） 各教科等の特質に応じ，10分から15分程度の短い時間を活用して特
定の教科等の指導を行う場合において，教師が，単元や題材など内容や
時間のまとまりを見通した中で，その指導内容の決定や指導の成果の把
握と活用等を責任をもって行う体制が整備されているときは，その時間
を当該教科等の年間授業時数に含めることができること。
（ウ） 給食，休憩などの時間については，各学校において工夫を加え，適
切に定めること。
（エ） 各学校において，児童や学校，地域の実態，各教科等や学習活動の
特質等に応じて，創意工夫を生かした時間割を弾力的に編成できるこ
と。",20
elementary,GENERAL,2教育課程の編成,,,3,⑵,エ,"エ 総合的な学習の時間における学習活動により，特別活動の学校行事に掲
げる各行事の実施と同様の成果が期待できる場合においては，総合的な学
習の時間における学習活動をもって相当する特別活動の学校行事に掲げる
20
総 則
各行事の実施に替えることができる。",20
elementary,GENERAL,2教育課程の編成,,,3,⑶,,"⑶ 指導計画の作成等に当たっての配慮事項
各学校においては，次の事項に配慮しながら，学校の創意工夫を生かし，
全体として，調和のとれた具体的な指導計画を作成するものとする。",21
elementary,GENERAL,2教育課程の編成,,,3,⑶,ア,"ア 各教科等の指導内容については，⑴のアを踏まえつつ，単元や題材など
内容や時間のまとまりを見通しながら，そのまとめ方や重点の置き方に適
切な工夫を加え，第３の１に示す主体的・対話的で深い学びの実現に向け
た授業改善を通して資質・能力を育む効果的な指導ができるようにするこ
と。",21
elementary,GENERAL,2教育課程の編成,,,3,⑶,イ,"イ 各教科等及び各学年相互間の関連を図り，系統的，発展的な指導ができ
るようにすること。",21
elementary,GENERAL,2教育課程の編成,,,3,⑶,ウ,"ウ 学年の内容を２学年まとめて示した教科及び外国語活動については，当
該学年間を見通して，児童や学校，地域の実態に応じ，児童の発達の段階
を考慮しつつ，効果的，段階的に指導するようにすること。",21
elementary,GENERAL,2教育課程の編成,,,3,⑶,エ,"エ 児童の実態等を考慮し，指導の効果を高めるため，児童の発達の段階や
指導内容の関連性等を踏まえつつ，合科的・関連的な指導を進めること。",21
elementary,GENERAL,2教育課程の編成,,,4,,,"４ 学校段階等間の接続
教育課程の編成に当たっては，次の事項に配慮しながら，学校段階等間の接
続を図るものとする。",21
elementary,GENERAL,2教育課程の編成,,,4,⑴,,"⑴ 幼児期の終わりまでに育ってほしい姿を踏まえた指導を工夫することによ
り，幼稚園教育要領等に基づく幼児期の教育を通して育まれた資質・能力を
踏まえて教育活動を実施し，児童が主体的に自己を発揮しながら学びに向か
うことが可能となるようにすること。
また，低学年における教育全体において，例えば生活科において育成する
自立し生活を豊かにしていくための資質・能力が，他教科等の学習において
も生かされるようにするなど，教科等間の関連を積極的に図り，幼児期の教
育及び中学年以降の教育との円滑な接続が図られるよう工夫すること。特
に，小学校入学当初においては，幼児期において自発的な活動としての遊び
を通して育まれてきたことが，各教科等における学習に円滑に接続されるよ
う，生活科を中心に，合科的・関連的な指導や弾力的な時間割の設定など，
指導の工夫や指導計画の作成を行うこと。",21
elementary,GENERAL,2教育課程の編成,,,4,⑵,,"⑵ 中学校学習指導要領及び高等学校学習指導要領を踏まえ，中学校教育及び
その後の教育との円滑な接続が図られるよう工夫すること。特に，義務教育
学校，中学校連携型小学校及び中学校併設型小学校においては，義務教育９
年間を見通した計画的かつ継続的な教育課程を編成すること。
21
総 則",21
elementary,GENERAL,3教育課程の実施と学習評価,,,1,,,"１ 主体的・対話的で深い学びの実現に向けた授業改善
各教科等の指導に当たっては，次の事項に配慮するものとする。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑴,,"⑴ 第１の３の⑴から⑶までに示すことが偏りなく実現されるよう，単元や題
材など内容や時間のまとまりを見通しながら，児童の主体的・対話的で深い
学びの実現に向けた授業改善を行うこと。
特に，各教科等において身に付けた知識及び技能を活用したり，思考力，
判断力，表現力等や学びに向かう力，人間性等を発揮させたりして，学習の
対象となる物事を捉え思考することにより，各教科等の特質に応じた物事を
捉える視点や考え方（以下「見方・考え方」という。）が鍛えられていくこ
とに留意し，児童が各教科等の特質に応じた見方・考え方を働かせながら，
知識を相互に関連付けてより深く理解したり，情報を精査して考えを形成し
たり，問題を見いだして解決策を考えたり，思いや考えを基に創造したりす
ることに向かう過程を重視した学習の充実を図ること。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑵,,"⑵ 第２の２の⑴に示す言語能力の育成を図るため，各学校において必要な言
語環境を整えるとともに，国語科を要としつつ各教科等の特質に応じて，児
童の言語活動を充実すること。あわせて，⑺に示すとおり読書活動を充実す
ること。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑶,,"⑶ 第２の２の⑴に示す情報活用能力の育成を図るため，各学校において，コ
ンピュータや情報通信ネットワークなどの情報手段を活用するために必要な
環境を整え，これらを適切に活用した学習活動の充実を図ること。また，各
種の統計資料や新聞，視聴覚教材や教育機器などの教材・教具の適切な活用
を図ること。
あわせて，各教科等の特質に応じて，次の学習活動を計画的に実施するこ
と。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑶,ア,"ア 児童がコンピュータで文字を入力するなどの学習の基盤として必要とな
る情報手段の基本的な操作を習得するための学習活動",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑶,イ,"イ 児童がプログラミングを体験しながら，コンピュータに意図した処理を
行わせるために必要な論理的思考力を身に付けるための学習活動",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑷,,"⑷ 児童が学習の見通しを立てたり学習したことを振り返ったりする活動を，
計画的に取り入れるように工夫すること。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑸,,"⑸ 児童が生命の有限性や自然の大切さ，主体的に挑戦してみることや多様
な他者と協働することの重要性などを実感しながら理解することができるよ
う，各教科等の特質に応じた体験活動を重視し，家庭や地域社会と連携しつ
22
総 則
つ体系的・継続的に実施できるよう工夫すること。",22
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑹,,"⑹ 児童が自ら学習課題や学習活動を選択する機会を設けるなど，児童の興
味・関心を生かした自主的，自発的な学習が促されるよう工夫すること。",23
elementary,GENERAL,3教育課程の実施と学習評価,,,1,⑺,,"⑺ 学校図書館を計画的に利用しその機能の活用を図り，児童の主体的・対話
的で深い学びの実現に向けた授業改善に生かすとともに，児童の自主的，自
発的な学習活動や読書活動を充実すること。また，地域の図書館や博物館，
美術館，劇場，音楽堂等の施設の活用を積極的に図り，資料を活用した情報
の収集や鑑賞等の学習活動を充実すること。",23
elementary,GENERAL,3教育課程の実施と学習評価,,,2,,,"２ 学習評価の充実
学習評価の実施に当たっては，次の事項に配慮するものとする。",23
elementary,GENERAL,3教育課程の実施と学習評価,,,2,⑴,,"⑴ 児童のよい点や進歩の状況などを積極的に評価し，学習したことの意義や
価値を実感できるようにすること。また，各教科等の目標の実現に向けた学
習状況を把握する観点から，単元や題材など内容や時間のまとまりを見通し
ながら評価の場面や方法を工夫して，学習の過程や成果を評価し，指導の改
善や学習意欲の向上を図り，資質・能力の育成に生かすようにすること。",23
elementary,GENERAL,3教育課程の実施と学習評価,,,2,⑵,,"⑵ 創意工夫の中で学習評価の妥当性や信頼性が高められるよう，組織的かつ
計画的な取組を推進するとともに，学年や学校段階を越えて児童の学習の成
果が円滑に接続されるように工夫すること。",23
elementary,GENERAL,4児童の発達の支援,,,1,,,"１ 児童の発達を支える指導の充実
教育課程の編成及び実施に当たっては，次の事項に配慮するものとする。",23
elementary,GENERAL,4児童の発達の支援,,,1,⑴,,"⑴ 学習や生活の基盤として，教師と児童との信頼関係及び児童相互のよりよ
い人間関係を育てるため，日頃から学級経営の充実を図ること。また，主に
集団の場面で必要な指導や援助を行うガイダンスと，個々の児童の多様な実
態を踏まえ，一人一人が抱える課題に個別に対応した指導を行うカウンセリ
ングの双方により，児童の発達を支援すること。
あわせて，小学校の低学年，中学年，高学年の学年の時期の特長を生かし
た指導の工夫を行うこと。",23
elementary,GENERAL,4児童の発達の支援,,,1,⑵,,"⑵ 児童が，自己の存在感を実感しながら，よりよい人間関係を形成し，有意
義で充実した学校生活を送る中で，現在及び将来における自己実現を図って
いくことができるよう，児童理解を深め，学習指導と関連付けながら，生徒
指導の充実を図ること。",23
elementary,GENERAL,4児童の発達の支援,,,1,⑶,,"⑶ 児童が，学ぶことと自己の将来とのつながりを見通しながら，社会的・職
23
総 則
業的自立に向けて必要な基盤となる資質・能力を身に付けていくことができ
るよう，特別活動を要としつつ各教科等の特質に応じて，キャリア教育の充
実を図ること。",23
elementary,GENERAL,4児童の発達の支援,,,1,⑷,,"⑷ 児童が，基礎的・基本的な知識及び技能の習得も含め，学習内容を確実に
身に付けることができるよう，児童や学校の実態に応じ，個別学習やグルー
プ別学習，繰り返し学習，学習内容の習熟の程度に応じた学習，児童の興
味・関心等に応じた課題学習，補充的な学習や発展的な学習などの学習活動
を取り入れることや，教師間の協力による指導体制を確保することなど，指
導方法や指導体制の工夫改善により，個に応じた指導の充実を図ること。そ
の際，第３の１の⑶に示す情報手段や教材・教具の活用を図ること。",24
elementary,GENERAL,4児童の発達の支援,,,2,,,２ 特別な配慮を必要とする児童への指導,24
elementary,GENERAL,4児童の発達の支援,,,2,⑴,,⑴ 障害のある児童などへの指導,24
elementary,GENERAL,4児童の発達の支援,,,2,⑴,ア,"ア 障害のある児童などについては，特別支援学校等の助言又は援助を活用
しつつ，個々の児童の障害の状態等に応じた指導内容や指導方法の工夫を
組織的かつ計画的に行うものとする。",24
elementary,GENERAL,4児童の発達の支援,,,2,⑴,イ,"イ 特別支援学級において実施する特別の教育課程については，次のとおり
編成するものとする。
（ア） 障害による学習上又は生活上の困難を克服し自立を図るため，特別
支援学校小学部・中学部学習指導要領第７章に示す自立活動を取り入れ
ること。
（イ） 児童の障害の程度や学級の実態等を考慮の上，各教科の目標や内容
を下学年の教科の目標や内容に替えたり，各教科を，知的障害者である
児童に対する教育を行う特別支援学校の各教科に替えたりするなどし
て，実態に応じた教育課程を編成すること。",24
elementary,GENERAL,4児童の発達の支援,,,2,⑴,ウ,"ウ 障害のある児童に対して，通級による指導を行い，特別の教育課程を編
成する場合には，特別支援学校小学部・中学部学習指導要領第７章に示す
自立活動の内容を参考とし，具体的な目標や内容を定め，指導を行うもの
とする。その際，効果的な指導が行われるよう，各教科等と通級による指
導との関連を図るなど，教師間の連携に努めるものとする。",24
elementary,GENERAL,4児童の発達の支援,,,2,⑴,エ,"エ 障害のある児童などについては，家庭，地域及び医療や福祉，保健，労
働等の業務を行う関係機関との連携を図り，長期的な視点で児童への教
育的支援を行うために，個別の教育支援計画を作成し活用することに努
めるとともに，各教科等の指導に当たって，個々の児童の実態を的確に把
握し，個別の指導計画を作成し活用することに努めるものとする。特に，
特別支援学級に在籍する児童や通級による指導を受ける児童については，
24
総 則
個々の児童の実態を的確に把握し，個別の教育支援計画や個別の指導計画
を作成し，効果的に活用するものとする。",24
elementary,GENERAL,4児童の発達の支援,,,2,⑵,,"⑵ 海外から帰国した児童などの学校生活への適応や，日本語の習得に困難の
ある児童に対する日本語指導",25
elementary,GENERAL,4児童の発達の支援,,,2,⑵,ア,"ア 海外から帰国した児童などについては，学校生活への適応を図るととも
に，外国における生活経験を生かすなどの適切な指導を行うものとする。",25
elementary,GENERAL,4児童の発達の支援,,,2,⑵,イ,"イ 日本語の習得に困難のある児童については，個々の児童の実態に応じた
指導内容や指導方法の工夫を組織的かつ計画的に行うものとする。特に，
通級による日本語指導については，教師間の連携に努め，指導についての
計画を個別に作成することなどにより，効果的な指導に努めるものとす
る。",25
elementary,GENERAL,4児童の発達の支援,,,2,⑶,,⑶ 不登校児童への配慮,25
elementary,GENERAL,4児童の発達の支援,,,2,⑶,ア,"ア 不登校児童については，保護者や関係機関と連携を図り，心理や福祉の
専門家の助言又は援助を得ながら，社会的自立を目指す観点から，個々の
児童の実態に応じた情報の提供その他の必要な支援を行うものとする。",25
elementary,GENERAL,4児童の発達の支援,,,2,⑶,イ,"イ 相当の期間小学校を欠席し引き続き欠席すると認められる児童を対象と
して，文部科学大臣が認める特別の教育課程を編成する場合には，児童の
実態に配慮した教育課程を編成するとともに，個別学習やグループ別学習
など指導方法や指導体制の工夫改善に努めるものとする。",25
elementary,GENERAL,5学校運営上の留意事項,,,1,,,１ 教育課程の改善と学校評価等,25
elementary,GENERAL,5学校運営上の留意事項,,,1,,ア,"ア 各学校においては，校長の方針の下に，校務分掌に基づき教職員が適切
に役割を分担しつつ，相互に連携しながら，各学校の特色を生かしたカリ
キュラム・マネジメントを行うよう努めるものとする。また，各学校が行
う学校評価については，教育課程の編成，実施，改善が教育活動や学校運
営の中核となることを踏まえ，カリキュラム・マネジメントと関連付けな
がら実施するよう留意するものとする。",25
elementary,GENERAL,5学校運営上の留意事項,,,1,,イ,"イ 教育課程の編成及び実施に当たっては，学校保健計画，学校安全計画，
食に関する指導の全体計画，いじめの防止等のための対策に関する基本的
な方針など，各分野における学校の全体計画等と関連付けながら，効果的
な指導が行われるように留意するものとする。",25
elementary,GENERAL,5学校運営上の留意事項,,,2,,,"２ 家庭や地域社会との連携及び協働と学校間の連携
教育課程の編成及び実施に当たっては，次の事項に配慮するものとする。
25
総 則",25
elementary,GENERAL,5学校運営上の留意事項,,,2,,ア,"ア 学校がその目的を達成するため，学校や地域の実態等に応じ，教育活動
の実施に必要な人的又は物的な体制を家庭や地域の人々の協力を得ながら
整えるなど，家庭や地域社会との連携及び協働を深めること。また，高齢
者や異年齢の子供など，地域における世代を越えた交流の機会を設けるこ
と。",26
elementary,GENERAL,5学校運営上の留意事項,,,2,,イ,"イ 他の小学校や，幼稚園，認定こども園，保育所，中学校，高等学校，特
別支援学校などとの間の連携や交流を図るとともに，障害のある幼児児童
生徒との交流及び共同学習の機会を設け，共に尊重し合いながら協働して
生活していく態度を育むようにすること。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,1,,,"１ 各学校においては，第１の２の⑵に示す道徳教育の目標を踏まえ，道徳教育
の全体計画を作成し，校長の方針の下に，道徳教育の推進を主に担当する教師
（以下「道徳教育推進教師」という。）を中心に，全教師が協力して道徳教育を
展開すること。なお，道徳教育の全体計画の作成に当たっては，児童や学校，
地域の実態を考慮して，学校の道徳教育の重点目標を設定するとともに，道徳
科の指導方針，第３章特別の教科道徳の第２に示す内容との関連を踏まえた各
教科，外国語活動，総合的な学習の時間及び特別活動における指導の内容及び
時期並びに家庭や地域社会との連携の方法を示すこと。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,2,,,"２ 各学校においては，児童の発達の段階や特性等を踏まえ，指導内容の重点
化を図ること。その際，各学年を通じて，自立心や自律性，生命を尊重する心
や他者を思いやる心を育てることに留意すること。また，各学年段階において
は，次の事項に留意すること。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,2,⑴,,"⑴ 第１学年及び第２学年においては，挨拶などの基本的な生活習慣を身に付
けること，善悪を判断し，してはならないことをしないこと，社会生活上の
きまりを守ること。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,2,⑵,,"⑵ 第３学年及び第４学年においては，善悪を判断し，正しいと判断したこと
を行うこと，身近な人々と協力し助け合うこと，集団や社会のきまりを守る
こと。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,2,⑶,,"⑶ 第５学年及び第６学年においては，相手の考え方や立場を理解して支え合
うこと，法やきまりの意義を理解して進んで守ること，集団生活の充実に努
めること，伝統と文化を尊重し，それらを育んできた我が国と郷土を愛する
26
総 則
とともに，他国を尊重すること。",26
elementary,GENERAL,6道徳教育に関する配慮事項,,,3,,,"３ 学校や学級内の人間関係や環境を整えるとともに，集団宿泊活動やボラン
ティア活動，自然体験活動，地域の行事への参加などの豊かな体験を充実する
こと。また，道徳教育の指導内容が，児童の日常生活に生かされるようにする
こと。その際，いじめの防止や安全の確保等にも資することとなるよう留意す
ること。",27
elementary,GENERAL,6道徳教育に関する配慮事項,,,4,,,"４ 学校の道徳教育の全体計画や道徳教育に関する諸活動などの情報を積極的に
公表したり，道徳教育の充実のために家庭や地域の人々の積極的な参加や協力
を得たりするなど，家庭や地域社会との共通理解を深め，相互の連携を図るこ
と。
27",27
